"sfclg_chromosome","sfclg_data_zdb_id","sfclg_pk_id","sfclg_acc_num","sfclg_start","sfclg_end","sfclg_location_source","sfclg_location_subsource","sfclg_fdb_db_id","sfclg_pub_zdb_id","sfclg_assembly","sfclg_gbrowse_track","sfclg_evidence_code"
"2","ZDB-BAC-050218-254","573602587","BX511091.5","26938846","26987128","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-050218-255","573602588","BX511023.8","26987129","27229920","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-050218-256","573602589","BX649522.15","27229921","27383316","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-090114-371","573602590","CU571172.7","27383317","27452639","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-090114-372","573602591","CU469530.5","27452640","27499719","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-090114-373","573602592","CU571330.9","27499720","27630835","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-FOSMID-100127-418","573602593","CU856678.6","27723049","27734718","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-FOSMID-090114-278","573602594","CU694251.2","27734719","27771302","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-FOSMID-100127-1238","573602595","CU693487.5","27843967","27879457","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-070404-304","573602596","CR925777.11","27879458","28088116","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-100127-1239","573602597","CU928081.8","28088117","28155465","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-FOSMID-100127-417","573602598","CU693484.3","28574770","28606749","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-FOSMID-100127-970","573602599","CU694460.5","28606750","28626248","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-FOSMID-090114-277","573602600","CU652840.7","28626249","28657227","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-FOSMID-100127-416","573602601","CU651666.10","28657228","28676101","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-050218-258","573602602","BX324129.11","28704252","28815437","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-050218-257","573602603","BX296537.10","28815438","28967073","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-070404-300","573602604","CR936446.20","28967074","29124398","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-070608-204","573602605","CU019626.7","29124399","29197253","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-050218-259","573602606","BX088561.9","29197254","29385672","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-061122-138","573602607","CT027591.10","29385673","29456268","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-060614-298","573602608","BX927106.11","29456269","29601873","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-030616-6","573602609","AL845362.4","29601874","29761348","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-050218-260","573602610","BX511112.7","29761349","29778434","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-060503-1197","573602611","CR855328.8","29778435","29929072","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-050218-264","573602612","BX510360.8","29929073","30140395","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-070726-235","573602613","CT027743.12","30140396","30240290","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-060503-1198","573602614","CR788254.10","30240291","30465496","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-060503-1199","573602615","CR388419.13","30465497","30592206","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-060614-299","573602616","CT025911.7","30592207","30668557","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-070608-205","573602617","CT955968.5","30668558","30745735","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-050218-265","573602618","AL929271.4","30745736","30833223","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-050218-266","573602619","AL929096.5","30833224","31023815","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-070726-236","573602620","CT955962.8","31084616","31241437","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-060503-1200","573602621","BX927088.11","31241438","31440798","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-070608-206","573602622","CT027716.7","31440799","31511375","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-050218-267","573602623","CR293515.12","31511376","31702266","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-FOSMID-111024-67","573602624","FQ377895.2","31713936","31745600","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-060503-1201","573602625","BX323064.13","31773619","31942098","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-060503-1202","573602626","CR391940.14","31942099","32080498","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-050218-284","573602627","BX323880.7","32080499","32245368","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-050218-283","573602628","BX649424.5","32245369","32256615","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-050218-282","573602629","BX663499.5","32256616","32449984","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-050218-281","573602630","BX649459.3","32449985","32454640","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-050218-280","573602631","BX323804.9","32454641","32573756","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-050218-279","573602632","BX323559.11","32573757","32763416","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-050419-11","573602633","CR855308.6","32763417","32820532","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-050218-278","573602634","BX323807.8","32820533","33012845","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-050218-277","573602635","BX294160.6","33012846","33162505","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-050218-276","573602636","BX324218.7","33162506","33314155","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-050218-275","573602637","BX649271.5","33314156","33335003","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-050218-274","573602638","BX537271.3","33335004","33502507","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-050218-273","573602639","BX548164.6","33502508","33590199","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-050218-272","573602640","BX649508.10","33590200","33854718","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-050218-271","573602641","BX664751.9","33854719","33959491","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-050218-270","573602642","BX649493.8","33959492","34133042","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-050218-269","573602643","BX663507.9","34133043","34297651","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-050218-268","573602644","BX537141.17","34297652","34560185","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-100127-730","573602645","CU929050.6","34667133","34768182","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-060503-1203","573602646","BX530027.11","34768183","34948011","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-050218-289","573602647","BX649439.8","34948012","35092309","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-050218-288","573602648","CR388403.8","35092310","35239045","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-100127-731","573602649","FP067402.3","35239046","35346197","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-100127-732","573602650","FP067409.8","35346198","35441986","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-061122-140","573602651","CR855337.7","35441987","35490307","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-100127-733","573602652","FP236741.6","35490308","35595453","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-FOSMID-100127-327","573602653","FP015808.5","35595454","35625635","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-100127-734","573602654","FP016213.8","35625636","35752722","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-100127-735","573602655","FP016241.9","35752723","35796777","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-050218-286","573602656","BX649387.9","35796778","35825785","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-060614-300","573602657","BX571812.8","35825786","35893122","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-050218-285","573602658","BX681417.10","35893123","36124882","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-070404-301","573602659","CT867973.5","36124883","36165436","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-050218-290","573602660","CR352230.8","36165437","36332352","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-090114-374","573602661","CU571384.4","36332353","36358767","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-100127-736","573602662","CU693370.9","36358768","36436491","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-FOSMID-090114-151","573602663","CU651585.4","36436492","36468379","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-060503-1209","573602664","BX901889.4","36468380","36638663","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-061122-144","573602665","CT027583.9","36638664","36743921","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-060503-1208","573602666","BX663495.9","36743922","36822260","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-050218-321","573602667","BX470229.4","36822261","37061278","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-050218-320","573602668","BX649365.4","37061279","37092534","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-050218-319","573602669","BX649372.5","37092535","37340118","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-050218-318","573602670","BX511231.4","37340119","37431134","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-050218-317","573602671","BX539306.7","37431135","37457943","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-050218-316","573602672","BX539340.7","37457944","37690413","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-050218-315","573602673","BX511153.10","37690414","37817977","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-050218-322","573602674","AL954692.9","37817978","37919481","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-061122-145","573602675","CR376839.12","37957135","38082505","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-050218-323","573602676","AL928674.5","38082506","38285623","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-100127-737","573602677","FP017218.6","38285624","38368644","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-100127-738","573602678","FP015916.6","38368645","38465021","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-060503-1210","573602679","CR381565.8","38465022","38469538","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-050218-308","573602680","BX294132.12","38469539","38667519","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-050218-299","573602681","BX000706.10","38803714","38898833","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-050218-300","573602682","AL953896.11","38898834","39054851","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-070726-237","573602683","CU179756.8","39054852","39123534","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-100127-739","573602684","CU693456.8","39123535","39201679","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-061122-141","573602685","CT027691.7","39201680","39221500","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-050218-297","573602686","BX248328.6","39221501","39414353","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-061122-142","573602687","CR936405.6","39414354","39448566","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-050218-303","573602688","BX322588.8","39448567","39639207","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-050218-304","573602689","BX677675.9","39639208","39761508","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-050218-305","573602690","AL935063.7","39761509","39901327","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-070608-207","573602691","CR354538.29","39901328","40030602","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-100127-740","573602692","CU929371.4","40030603","40123648","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-100127-741","573602693","FP236331.9","40123649","40213876","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-060503-1207","573602694","BX927125.18","40213877","40295975","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-070726-238","573602695","CU302302.9","40330988","40427910","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-070608-208","573602696","CR931819.25","40427911","40623720","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-090114-375","573602697","CT583650.10","40623721","40714297","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-050218-301","573602698","BX005042.5","40714298","40886223","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-100127-742","573602699","CU929314.5","40886224","40975928","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-050218-291","573602700","BX510333.14","40975929","41169644","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-090114-515","573602701","CU302321.20","41232768","41399053","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-050218-3607","573602702","BX890557.11","41399054","41484138","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-071002-147","573602703","CT476817.14","41518529","41667499","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-FOSMID-111024-68","573602704","FQ377997.3","41667500","41682163","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-060503-1211","573602705","BX927124.8","41824813","41838279","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-050218-333","573602706","BX663525.6","41838280","42098206","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-070608-209","573602707","CT574558.4","42098207","42124327","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-050218-332","573602708","BX324211.9","42124328","42214266","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-050218-331","573602709","BX572635.17","42214267","42336983","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-050218-330","573602710","BX005044.9","42336984","42509606","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-050218-329","573602711","BX927382.9","42509607","42565001","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"2","ZDB-BAC-050218-328","573602712","BX294109.5","42565002","42635488","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
