tscriptid,tscriptname,ottdartid,status,ensdartid,tname,comments
ZDB-TSCRIPT-120702-166,ppp1r13ba-005,OTTDART00000055301,,ENSDART00000152005.2,ppp1r13ba-205,
ZDB-TSCRIPT-091110-147,si:dkey-263m6.1-003,OTTDART00000043081,retained intron,ENSDART00000147776.2,BX957322.2-203,
ZDB-TSCRIPT-091110-877,si:dkey-263m6.1-001,OTTDART00000043079,,ENSDART00000132765.3,BX957322.2-201,
ZDB-TSCRIPT-091110-1536,ccnl1a-008,OTTDART00000042856,retained intron,ENSDART00000134284.2,ccnl1a-203,
ZDB-TSCRIPT-091110-1547,si:ch211-243g18.3-004,OTTDART00000042891,retained intron,ENSDART00000136297.2,BX248511.1-201,
ZDB-TSCRIPT-091110-1548,si:ch211-243g18.3-007,OTTDART00000042894,retained intron,ENSDART00000142067.3,BX248511.1-206,
ZDB-TSCRIPT-091110-1546,si:ch211-243g18.3-001,OTTDART00000042888,,ENSDART00000147269.3,BX248511.1-205,
ZDB-TSCRIPT-091110-1559,mat2aa-002,OTTDART00000042928,retained intron,ENSDART00000059021.7,mat2aa-201,
ZDB-TSCRIPT-091110-1560,mat2aa-005,OTTDART00000042931,artifact,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-091110-1565,depdc5-004,OTTDART00000042947,retained intron,ENSDART00000147861.2,depdc5-206,
ZDB-TSCRIPT-091110-1577,strbp-002,OTTDART00000042984,retained intron,ENSDART00000137392.2,strbp-204,
ZDB-TSCRIPT-091110-1582,tmed2-003,OTTDART00000042999,retained intron,ENSDART00000135745.2,tmed2-203,
ZDB-TSCRIPT-091110-1603,si:dkey-263m6.1-002,OTTDART00000043080,retained intron,ENSDART00000140030.2,BX957322.2-202,
ZDB-TSCRIPT-091110-1622,si:dkey-76p7.5-002,OTTDART00000043174,retained intron,ENSDART00000140401.2,KCNN2-202,
ZDB-TSCRIPT-091110-1645,synj1-002,OTTDART00000043247,retained intron,ENSDART00000139056.2,synj1-202,
ZDB-TSCRIPT-091110-1650,megf10-002,OTTDART00000043264,retained intron,ENSDART00000141654.2,megf10-202,
ZDB-TSCRIPT-091110-1703,rbm39a-009,OTTDART00000043451,NMD,ENSDART00000138314,,
ZDB-TSCRIPT-090929-1589,rbm39a-003,OTTDART00000009731,,ENSDART00000135970.3,rbm39a-206,
ZDB-TSCRIPT-090929-1591,rbm39a-005,OTTDART00000009733,,ENSDART00000148153.3,rbm39a-212,
ZDB-TSCRIPT-090929-1588,rbm39a-002,OTTDART00000009730,,ENSDART00000139298.3,rbm39a-210,
ZDB-TSCRIPT-091110-1713,evx1-005,OTTDART00000043483,retained intron,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-091110-1720,pcxa-002,OTTDART00000043516,artifact,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-091110-1721,mark2a-003,OTTDART00000043519,NMD,ENSDART00000147589,,
ZDB-TSCRIPT-091110-1722,mark2a-006,OTTDART00000043522,retained intron,ENSDART00000136580.2,mark2a-202,
ZDB-TSCRIPT-091110-1724,wdr41-002,OTTDART00000043529,artifact,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-091110-173,tm7sf2-003,OTTDART00000043196,retained intron,ENSDART00000147302.2,tm7sf2-203,
ZDB-TSCRIPT-091110-1730,atp11a-002,OTTDART00000043554,retained intron,ENSDART00000132948.2,atp11a-202,
ZDB-TSCRIPT-091110-1739,cast-014,OTTDART00000043582,retained intron,ENSDART00000135858.2,cast-206,
ZDB-TSCRIPT-091110-1745,havcr1-005,OTTDART00000043604,retained intron,ENSDART00000142625.2,havcr1-205,
ZDB-TSCRIPT-091110-1747,si:dkeyp-79c2.1-006,OTTDART00000043611,retained intron,ENSDART00000144871.3,CR759846.1-203,
ZDB-TSCRIPT-091110-1750,znf532-003,OTTDART00000043620,NMD,ENSDART00000139495,,
ZDB-TSCRIPT-091110-1791,slc31a2-002,OTTDART00000043772,NMD,ENSDART00000140975.2,slc31a2-203,
ZDB-TSCRIPT-091110-180,si:ch211-222e20.4-002,OTTDART00000043217,retained intron,ENSDART00000134792.2,si:ch211-222e20.4-201,
ZDB-TSCRIPT-091110-1810,slc22a4-003,OTTDART00000043859,retained intron,ENSDART00000138828.2,slc22a4-202,
ZDB-TSCRIPT-091110-1815,smpd4-004,OTTDART00000043882,retained intron,ENSDART00000144131.3,smpd4-206,
ZDB-TSCRIPT-091110-1092,smpd4-006,OTTDART00000043884,,ENSDART00000141659.2,smpd4-205,
ZDB-TSCRIPT-091110-182,ntm-003,OTTDART00000043225,retained intron,ENSDART00000136398.2,ntm-204,
ZDB-TSCRIPT-091110-1831,tnksa-002,OTTDART00000043937,retained intron,ENSDART00000147294.3,tnksa-203,
ZDB-TSCRIPT-091110-1836,si:ch211-22d5.4-003,OTTDART00000043952,retained intron,ENSDART00000134296.2,c6-202,
ZDB-TSCRIPT-091110-1112,si:ch211-22d5.4-002,OTTDART00000043951,,ENSDART00000143988.2,c6-204,
ZDB-TSCRIPT-091110-1113,si:ch211-22d5.4-005,OTTDART00000043954,,ENSDART00000146593.3,c6-205,
ZDB-TSCRIPT-091110-1838,ank1b-003,OTTDART00000043959,retained intron,ENSDART00000137889.2,ank1b-202,
ZDB-TSCRIPT-091110-383,ank1b-004,OTTDART00000043960,,ENSDART00000138695.3,ank1b-203,
ZDB-TSCRIPT-091110-184,tiam1a-003,OTTDART00000043233,retained intron,ENSDART00000138262.2,tiam1a-203,
ZDB-TSCRIPT-091110-1846,si:ch211-119c24.1-003,OTTDART00000043983,retained intron,ENSDART00000140630.2,BX005313.2-206,
ZDB-TSCRIPT-091110-1847,si:ch211-119c24.1-006,OTTDART00000043986,retained intron,ENSDART00000137803.2,BX005313.2-203,
ZDB-TSCRIPT-091110-1857,phka1b-005,OTTDART00000044038,retained intron,ENSDART00000171858.2,phka1b-205,
ZDB-TSCRIPT-091110-187,grik1a-002,OTTDART00000043242,retained intron,ENSDART00000147876.2,grik1a-206,
ZDB-TSCRIPT-091110-1644,grik1a-004,OTTDART00000043244,,ENSDART00000136989.2,grik1a-203,
ZDB-TSCRIPT-091110-188,grik1a-005,OTTDART00000043245,,ENSDART00000140023.2,grik1a-204,
ZDB-TSCRIPT-091110-1873,arl10-001,OTTDART00000044096,,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-091110-420,arl10-002,OTTDART00000044097,,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-091110-1151,arl10-003,OTTDART00000044098,,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-091110-1874,arl10-004,OTTDART00000044099,retained intron,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-091110-1875,mapk9-002,OTTDART00000044102,retained intron,ENSDART00000139973.2,mapk9-202,
ZDB-TSCRIPT-091110-1878,adamts2-002,OTTDART00000044114,retained intron,ENSDART00000143149.2,adamts2-201,
ZDB-TSCRIPT-091110-1882,plac8l1-002,OTTDART00000044126,retained intron,ENSDART00000142277.2,plac8l1-201,
ZDB-TSCRIPT-091110-1883,slco2b1-003,OTTDART00000044129,retained intron,ENSDART00000140120.3,slco2b1-202,
ZDB-TSCRIPT-091110-1898,si:rp71-26b20.2-003,OTTDART00000044179,retained intron,ENSDART00000148184.3,BX323074.1-205,
ZDB-TSCRIPT-091110-446,si:rp71-26b20.2-001,OTTDART00000044177,,ENSDART00000144540.3,BX323074.1-204,
ZDB-TSCRIPT-091110-1176,si:rp71-26b20.2-002,OTTDART00000044178,,ENSDART00000140429.3,BX323074.1-202,
ZDB-TSCRIPT-091110-447,si:rp71-26b20.2-004,OTTDART00000044180,,ENSDART00000135326.2,BX323074.1-201,
ZDB-TSCRIPT-091110-1177,si:rp71-26b20.2-005,OTTDART00000044181,,ENSDART00000136888.3,BX323074.1-203,
ZDB-TSCRIPT-091110-1908,cpb1-002,OTTDART00000044223,NMD,ENSDART00000066833,,
ZDB-TSCRIPT-091110-192,apba1b-002,OTTDART00000043257,retained intron,ENSDART00000137719.2,apba1b-202,
ZDB-TSCRIPT-091110-1931,ottdart00000044380,OTTDART00000044380,NMD,ENSDART00000132996,,
ZDB-TSCRIPT-091110-1941,terf1-003,OTTDART00000044412,retained intron,ENSDART00000144292.2,terf1-203,
ZDB-TSCRIPT-091110-1955,dmd-007,OTTDART00000044468,retained intron,ENSDART00000131744.2,dmd-206,
ZDB-TSCRIPT-091110-506,dmd-005,OTTDART00000044466,,ENSDART00000102923.5,dmd-204,
ZDB-TSCRIPT-091110-1236,dmd-006,OTTDART00000044467,,ENSDART00000144095.3,dmd-210,
ZDB-TSCRIPT-091110-507,dmd-008,OTTDART00000044469,,ENSDART00000138275.2,dmd-208,
ZDB-TSCRIPT-091110-1237,dmd-009,OTTDART00000044470,,ENSDART00000135563.3,dmd-207,
ZDB-TSCRIPT-091110-1960,nktr-002,OTTDART00000044483,NMD,ENSDART00000127988,,
ZDB-TSCRIPT-091110-1967,commd3-003,OTTDART00000044511,retained intron,ENSDART00000131577.3,commd3-202,
ZDB-TSCRIPT-091110-1969,si:dkey-40h20.1-003,OTTDART00000044530,retained intron,ENSDART00000134579.2,si:dkey-40h20.1-202,
ZDB-TSCRIPT-091110-1973,cremb-003,OTTDART00000044554,NMD,ENSDART00000165879,,
ZDB-TSCRIPT-091110-2049,meis2b-002,OTTDART00000044920,retained intron,ENSDART00000143510.2,meis2b-202,
ZDB-TSCRIPT-091110-2056,nfkbiaa-002,OTTDART00000044956,retained intron,ENSDART00000013798.7,nfkbiaa-201,
ZDB-TSCRIPT-091110-2058,fhdc2-002,OTTDART00000044962,retained intron,ENSDART00000159465.2,fhdc2-201,
ZDB-TSCRIPT-091110-2061,si:dkey-102m7.3-005,OTTDART00000044971,retained intron,ENSDART00000164198.2,si:dkey-102m7.3-202,
ZDB-TSCRIPT-091110-2063,cyp2k22-003,OTTDART00000044977,retained intron,ENSDART00000131765.2,cyp2k22-202,
ZDB-TSCRIPT-091110-2076,prpf39-002,OTTDART00000045021,NMD,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-091110-2077,prpf39-005,OTTDART00000045024,retained intron,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-091110-2079,neurl1b-002,OTTDART00000045033,NMD,ENSDART00000167146,,
ZDB-TSCRIPT-091110-209,hunk-002,OTTDART00000043309,retained intron,ENSDART00000136700.2,hunk-202,
ZDB-TSCRIPT-091110-2093,znf410-006,OTTDART00000045076,retained intron,ENSDART00000143332.3,znf410-202,
ZDB-TSCRIPT-091110-2095,st3gal5-002,OTTDART00000045084,retained intron,ENSDART00000147923.2,st3gal5-204,
ZDB-TSCRIPT-091110-2120,ercc5-002,OTTDART00000045290,retained intron,ENSDART00000136878.2,ercc5-202,
ZDB-TSCRIPT-091110-2131,arfgap2-002,OTTDART00000045345,retained intron,ENSDART00000142260.2,arfgap2-202,
ZDB-TSCRIPT-091110-216,zgc:101748-004,OTTDART00000043336,retained intron,ENSDART00000139462.2,spout1-202,
ZDB-TSCRIPT-091110-2167,si:ch73-196i15.3-003,OTTDART00000045501,retained intron,ENSDART00000132120.2,si:ch73-196i15.3-201,
ZDB-TSCRIPT-091110-223,rapgef1b-003,OTTDART00000043357,retained intron,ENSDART00000139806.2,rapgef1b-202,
ZDB-TSCRIPT-091110-237,si:dkey-17e16.17-002,OTTDART00000043412,retained intron,ENSDART00000135123.2,bicdl2l-202,
ZDB-TSCRIPT-091110-244,atp5a1-002,OTTDART00000043440,retained intron,ENSDART00000130030.3,atp5fa1-202,
ZDB-TSCRIPT-091110-247,rbm39a-007,OTTDART00000043449,retained intron,ENSDART00000134009.2,rbm39a-204,
ZDB-TSCRIPT-091110-248,rbm39a-010,OTTDART00000043452,retained intron,ENSDART00000136735.2,rbm39a-207,
ZDB-TSCRIPT-091110-268,ppp1r14ba-004,OTTDART00000043526,retained intron,ENSDART00000147090.2,ppp1r14ba-204,
ZDB-TSCRIPT-091110-274,arhgap24-002,OTTDART00000043552,NMD,ENSDART00000167122,,
ZDB-TSCRIPT-091110-277,epdl2-002,OTTDART00000043562,retained intron,ENSDART00000144084.2,epdl2-202,
ZDB-TSCRIPT-091110-279,slc22a6l-003,OTTDART00000043568,retained intron,ENSDART00000136237.2,slc22a6l-203,
ZDB-TSCRIPT-091110-284,cast-015,OTTDART00000043583,retained intron,ENSDART00000138989.2,cast-210,
ZDB-TSCRIPT-091110-296,si:dkey-92f12.2-002,OTTDART00000043624,retained intron,ENSDART00000134961.2,si:dkey-92f12.2-201,
ZDB-TSCRIPT-091110-298,lrig2-002,OTTDART00000043641,retained intron,ENSDART00000139503.2,lrig2-201,
ZDB-TSCRIPT-091110-336,slc31a2-003,OTTDART00000043773,retained intron,ENSDART00000112451.4,slc31a2-203,
ZDB-TSCRIPT-091110-337,wdr34-002,OTTDART00000043783,NMD,ENSDART00000123238,,
ZDB-TSCRIPT-091110-360,smpd4-005,OTTDART00000043883,retained intron,ENSDART00000133396.2,smpd4-203,
ZDB-TSCRIPT-091110-381,si:ch211-22d5.4-004,OTTDART00000043953,retained intron,ENSDART00000147988.2,c6-206,
ZDB-TSCRIPT-091110-382,eif4ebp1-002,OTTDART00000043956,retained intron,ENSDART00000132091.2,eif4ebp1-202,
ZDB-TSCRIPT-091110-397,crcp-002,OTTDART00000044022,retained intron,ENSDART00000142193.2,crcp-202,
ZDB-TSCRIPT-091110-398,afap1l1b-002,OTTDART00000044026,artifact,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-091110-412,ripply1-004,OTTDART00000044072,retained intron,ENSDART00000136080.2,ripply1-203,
ZDB-TSCRIPT-091110-1865,ripply1-003,OTTDART00000044071,,ENSDART00000131490.2,ripply1-201,
ZDB-TSCRIPT-091110-417,aldh3a2b-002,OTTDART00000044087,retained intron,ENSDART00000049453.7,aldh3a2b-201,
ZDB-TSCRIPT-091110-421,zgc:158234-005,OTTDART00000044100,NMD,ENSDART00000139332,,
ZDB-TSCRIPT-091110-424,vtnb-002,OTTDART00000044108,retained intron,ENSDART00000145329.2,vtnb-202,
ZDB-TSCRIPT-091110-432,slco2b1-004,OTTDART00000044130,retained intron,ENSDART00000147364.2,slco2b1-205,
ZDB-TSCRIPT-091110-433,ssh2b-002,OTTDART00000044133,retained intron,ENSDART00000169666.2,ssh2b-201,
ZDB-TSCRIPT-091110-444,cdk13-003,OTTDART00000044171,retained intron,ENSDART00000146140.3,cdk13-203,
ZDB-TSCRIPT-091110-1895,cdk13-002,OTTDART00000044170,,ENSDART00000144415.2,cdk13-202,
ZDB-TSCRIPT-091110-48,si:ch211-12h2.6-002,OTTDART00000031404,retained intron,ENSDART00000135217.2,zgc:152936-202,
ZDB-TSCRIPT-091110-493,psme1-002,OTTDART00000044416,retained intron,ENSDART00000133925.2,psme1-202,
ZDB-TSCRIPT-091110-498,dok6-002,OTTDART00000044428,NMD,ENSDART00000134079,,
ZDB-TSCRIPT-091110-51,si:ch211-59d17.3-002,OTTDART00000032899,retained intron,ENSDART00000144895.2,si:ch211-59d17.3-203,
ZDB-TSCRIPT-090929-8079,h3f3a-002,OTTDART00000025330,,ENSDART00000145937.2,h3f3a-201,
ZDB-TSCRIPT-090929-8078,h3f3b.1-202,OTTDART00000025329,,ENSDART00000146211.2,h3f3a-202,
ZDB-TSCRIPT-160623-492,ottdart00000063356,OTTDART00000063356,,ENSDART00000173645.2,focad-202,
ZDB-TSCRIPT-091110-513,cst14a.1-001,OTTDART00000044487,NMD,ENSDART00000136663,,
ZDB-TSCRIPT-091110-515,pan3-004,OTTDART00000044500,retained intron,ENSDART00000132364.2,pan3-202,
ZDB-TSCRIPT-091110-1963,pan3-003,OTTDART00000044499,,ENSDART00000137952.2,pan3-203,
ZDB-TSCRIPT-091110-516,dap-002,OTTDART00000044508,retained intron,ENSDART00000134964.2,dap-202,
ZDB-TSCRIPT-091110-519,dap-003,OTTDART00000044509,,ENSDART00000142631.2,dap-204,
ZDB-TSCRIPT-091110-1247,dap-004,OTTDART00000044510,,ENSDART00000140891.2,dap-203,
ZDB-TSCRIPT-091110-518,ctnnd2a-002,OTTDART00000044506,retained intron,ENSDART00000142587.2,ctnnd2a-201,
ZDB-TSCRIPT-091110-524,zgc:112332-003,OTTDART00000044541,retained intron,ENSDART00000144063.2,zgc:112332-203,
ZDB-TSCRIPT-091110-1971,zgc:112332-002,OTTDART00000044540,,ENSDART00000133498.2,zgc:112332-202,
ZDB-TSCRIPT-091110-525,tmem56a-002,OTTDART00000044552,retained intron,ENSDART00000166077.2,tmem56a-201,
ZDB-TSCRIPT-091110-529,hgd-002,OTTDART00000044564,artifact,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-091110-536,ptbp2a-003,OTTDART00000044585,retained intron,ENSDART00000171482.2,ptbp2a-203,
ZDB-TSCRIPT-091110-546,lrrc34-002,OTTDART00000044630,retained intron,ENSDART00000138442.2,lrrc34-202,
ZDB-TSCRIPT-091110-550,si:ch211-230g15.5-003,OTTDART00000044642,retained intron,ENSDART00000136109.2,si:ch211-230g15.5-203,
ZDB-TSCRIPT-091110-558,ccl34b.1-002,OTTDART00000044668,retained intron,ENSDART00000137420.2,ccl34b.1-201,
ZDB-TSCRIPT-091110-573,atrx-002,OTTDART00000044727,retained intron,ENSDART00000146030.2,atrx-203,
ZDB-TSCRIPT-091110-587,il20ra-002,OTTDART00000044825,retained intron,ENSDART00000108687.4,il20ra-202,
ZDB-TSCRIPT-091110-610,nfkbiaa-003,OTTDART00000044957,retained intron,ENSDART00000146625.3,nfkbiaa-203,
ZDB-TSCRIPT-091110-614,si:dkey-102m7.3-003,OTTDART00000044969,NMD,ENSDART00000164794,,
ZDB-TSCRIPT-091110-618,rbfox3b-003,OTTDART00000044981,retained intron,ENSDART00000140884.3,rbfox3b-203,
ZDB-TSCRIPT-091110-629,ptcd3-002,OTTDART00000045030,retained intron,ENSDART00000167072.2,ptcd3-203,
ZDB-TSCRIPT-091110-633,ptcd3-003,OTTDART00000045031,retained intron,ENSDART00000161150.2,ptcd3-201,
ZDB-TSCRIPT-091110-642,dhps-002,OTTDART00000045058,retained intron,ENSDART00000166913.2,dhps-203,
ZDB-TSCRIPT-091110-672,trmt10c-003,OTTDART00000045288,retained intron,ENSDART00000138032.2,trmt10c-201,
ZDB-TSCRIPT-091110-686,abcc5-002,OTTDART00000045352,retained intron,ENSDART00000147503.2,abcc5-203,
ZDB-TSCRIPT-091110-713,sap30bp-002,OTTDART00000045475,retained intron,ENSDART00000131571.2,sap30bp-202,
ZDB-TSCRIPT-091110-714,itgb4-002,OTTDART00000045478,retained intron,ENSDART00000138433.2,itgb4-202,
ZDB-TSCRIPT-091110-1437,itgb4-003,OTTDART00000045479,,ENSDART00000148364.2,itgb4-203,
ZDB-TSCRIPT-091110-789,gnpda2-002,OTTDART00000038636,retained intron,ENSDART00000038301.8,gnpda2-202,
ZDB-TSCRIPT-091110-794,ppip5k2-004,OTTDART00000042803,NMD,ENSDART00000141047,,
ZDB-TSCRIPT-091110-1518,ppip5k2-002,OTTDART00000042801,,ENSDART00000132873.3,ppip5k2-203,
ZDB-TSCRIPT-091110-61,ppip5k2-003,OTTDART00000042802,,ENSDART00000140162.3,ppip5k2-204,
ZDB-TSCRIPT-091110-1519,ppip5k2-005,OTTDART00000042804,,ENSDART00000131413.2,ppip5k2-202,
ZDB-TSCRIPT-091110-80,ottdart00000042859,OTTDART00000042859,to be experimentally confirmed,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-091110-800,ash2l-004,OTTDART00000042818,retained intron,ENSDART00000133086.2,ash2l-204,
ZDB-TSCRIPT-091110-802,dcps-002,OTTDART00000042824,retained intron,ENSDART00000140681.2,dcps-202,
ZDB-TSCRIPT-091110-77,psd3l-002,OTTDART00000042848,,ENSDART00000157987.2,psd3l-201,
ZDB-TSCRIPT-091110-809,psd3l-003,OTTDART00000042849,retained intron,ENSDART00000163673.2,psd3l-202,
ZDB-TSCRIPT-091110-811,ccnl1a-007,OTTDART00000042855,artifact,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-131113-4548,si:ch211-265m20.8-003,OTTDART00000059126,,ENSDART00000156057.2,BX005309.1-203,
ZDB-TSCRIPT-091110-812,si:ch211-265m20.8-001,OTTDART00000042860,retained intron,ENSDART00000141500.4,BX005309.1-201,
ZDB-TSCRIPT-091110-813,rhof-003,OTTDART00000042863,artifact,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-090929-6960,rhof-002,OTTDART00000024032,,ENSDART00000141222.2,rhof-202,
ZDB-TSCRIPT-091110-82,tcf7l1a-002,OTTDART00000042865,retained intron,ENSDART00000138594.2,tcf7l1a-202,
ZDB-TSCRIPT-091110-821,si:ch211-243g18.3-003,OTTDART00000042890,retained intron,ENSDART00000138504.3,BX248511.1-204,
ZDB-TSCRIPT-091110-822,si:ch211-243g18.3-006,OTTDART00000042893,retained intron,ENSDART00000134800.2,BX248511.1-207,
ZDB-TSCRIPT-091110-830,swi5-002,OTTDART00000042918,retained intron,ENSDART00000146910.2,swi5-202,
ZDB-TSCRIPT-091110-835,mat2aa-007,OTTDART00000042933,retained intron,ENSDART00000133051.2,mat2aa-203,
ZDB-TSCRIPT-091110-844,psmg1-002,OTTDART00000042962,retained intron,ENSDART00000144671.1,psmg1-202,
ZDB-TSCRIPT-091110-848,srsf9-003,OTTDART00000042974,retained intron,ENSDART00000135144.2,srsf9-203,
ZDB-TSCRIPT-091110-857,ddx55-002,OTTDART00000043001,retained intron,ENSDART00000123792.3,ddx55-202,
ZDB-TSCRIPT-091110-858,brap-002,OTTDART00000043004,retained intron,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-091110-860,gpat4-002,OTTDART00000043012,retained intron,ENSDART00000126311.3,gpat4-202,
ZDB-TSCRIPT-091110-863,dmtn-001,OTTDART00000043021,artifact,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-091110-864,dmtn-004,OTTDART00000043024,retained intron,ENSDART00000142146.2,dmtn-203,
ZDB-TSCRIPT-091110-866,golga7-002,OTTDART00000043031,,ENSDART00000131745.3,golga7-202,
ZDB-TSCRIPT-091110-1592,golga7-003,OTTDART00000043032,,ENSDART00000139022.3,golga7-203,
ZDB-TSCRIPT-091110-136,golga7-004,OTTDART00000043033,,ENSDART00000145962.2,golga7-205,
ZDB-TSCRIPT-091110-1593,golga7-007,OTTDART00000043035 ,,ENSDART00000141525.3,golga7-204,
ZDB-TSCRIPT-091110-867,golga7-006,OTTDART00000043034,retained intron,ENSDART00000146243.2,golga7-206,
ZDB-TSCRIPT-091110-870,si:dkey-242g16.2-003,OTTDART00000043050,retained intron,ENSDART00000136933.2,si:dkey-242g16.2-202,
ZDB-TSCRIPT-091110-872,si:dkey-200l5.4-003,OTTDART00000043056,retained intron,ENSDART00000143198.3,si:dkey-200l5.4-205,
ZDB-TSCRIPT-091110-873,si:dkey-200l5.4-006,OTTDART00000043059,retained intron,ENSDART00000141065.3,si:dkey-200l5.4-204,
ZDB-TSCRIPT-091110-878,si:dkey-263m6.1-004,OTTDART00000043082,retained intron,ENSDART00000137226.3,BX957322.2-204,
ZDB-TSCRIPT-091110-898,bach1b-002,OTTDART00000043179,retained intron,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-091110-1624,bach1b-003,OTTDART00000043180,,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-091110-90,si:ch211-243g18.3-002,OTTDART00000042889,retained intron,ENSDART00000134443.2,BX248511.1-202,
ZDB-TSCRIPT-091110-902,fhl1b-002,OTTDART00000043191,retained intron,ENSDART00000138474.2,fhl1b-203,
ZDB-TSCRIPT-091110-91,si:ch211-243g18.3-005,OTTDART00000042892,retained intron,ENSDART00000147171.3,BX248511.1-203,
ZDB-TSCRIPT-091110-922,apbb1-002,OTTDART00000043255,retained intron,ENSDART00000141652.2,apbb1-203,
ZDB-TSCRIPT-091110-930,ccdc169-002,OTTDART00000043282,retained intron,ENSDART00000133312.2,ccdc169-201,
ZDB-TSCRIPT-091110-960,rab34b-002,OTTDART00000043378,retained intron,ENSDART00000144176.2,rab34b-203,
ZDB-TSCRIPT-091110-975,haus1-002,OTTDART00000043438,retained intron,ENSDART00000133076.2,haus1-202,
ZDB-TSCRIPT-091110-977,thbs4b-002,OTTDART00000043444,retained intron,ENSDART00000132165.2,thbs4b-202,
ZDB-TSCRIPT-091110-978,psmd5-002,OTTDART00000043447,retained intron,ENSDART00000143296.2,psmd5-201,
ZDB-TSCRIPT-091110-979,rbm39a-008,OTTDART00000043450,retained intron,ENSDART00000137251.2,rbm39a-208,
ZDB-TSCRIPT-091110-980,rbm39a-011,OTTDART00000043453,retained intron,ENSDART00000147746.3,rbm39a-211,
ZDB-TSCRIPT-091203-105,polr2eb-003,OTTDART00000045826,retained intron,ENSDART00000141439.2,polr2eb-203,
ZDB-TSCRIPT-091203-331,polr2eb-002,OTTDART00000045825,,ENSDART00000132447.2,polr2eb-202,
ZDB-TSCRIPT-091203-106,gpx4a-003,OTTDART00000045829,NMD,ENSDART00000139361,,
ZDB-TSCRIPT-091203-11,zgc:153317-003,OTTDART00000045259,retained intron,ENSDART00000134228.2,zgc:153317-202,
ZDB-TSCRIPT-091203-124,zgc:153317-004,OTTDART00000045260,retained intron,ENSDART00000142645.2,zgc:153317-204,
ZDB-TSCRIPT-091203-148,psmb7-005,OTTDART00000045576,retained intron,ENSDART00000132467.3,psmb7-203,
ZDB-TSCRIPT-091203-171,si:ch211-132g1.6-002,OTTDART00000045658,retained intron,ENSDART00000139418.2,si:ch211-132g1.6-201,
ZDB-TSCRIPT-091203-178,hnrnpk-007,OTTDART00000045687,retained intron,ENSDART00000147151.2,hnrnpk-208,
ZDB-TSCRIPT-090929-8381,hnrnpk-002,OTTDART00000025662,,ENSDART00000143950.2,hnrnpk-207,
ZDB-TSCRIPT-090929-8382,hnrnpk-003,OTTDART00000025663,,ENSDART00000135841.2,hnrnpk-204,
ZDB-TSCRIPT-090929-15940,hnrnpk-005,OTTDART00000035281,,ENSDART00000132395.2,hnrnpk-203,
ZDB-TSCRIPT-091203-292,hnrnpk-008,OTTDART00000045688,,ENSDART00000131928.3,hnrnpk-202,
ZDB-TSCRIPT-091203-184,slc25a20-002,OTTDART00000045705,NMD,ENSDART00000147151,,
ZDB-TSCRIPT-091203-193,tnc-005,OTTDART00000045741,retained intron,ENSDART00000147687.3,tnc-206,
ZDB-TSCRIPT-091203-196,smarcd1-002,OTTDART00000045751,retained intron,ENSDART00000142863.2,smarcd1-202,
ZDB-TSCRIPT-091203-198,prkag3a-002,OTTDART00000045757,retained intron,ENSDART00000136060.3,prkag3a-204,
ZDB-TSCRIPT-091203-86,prkag3a-004,OTTDART00000045759,,ENSDART00000145809.2,prkag3a-206,
ZDB-TSCRIPT-091203-199,prkag3a-005,OTTDART00000045760,,ENSDART00000139723.2,prkag3a-205,
ZDB-TSCRIPT-091203-218,gpx4a-001,OTTDART00000045827,artifact,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-091203-221,nisch-002,OTTDART00000045837,retained intron,ENSDART00000131625.2,nisch-201,
ZDB-TSCRIPT-091203-230,lsm14ab-002,OTTDART00000045083,retained intron,ENSDART00000163687.2,lsm14ab-203,
ZDB-TSCRIPT-091203-237,zgc:153317-002,OTTDART00000045258,retained intron,ENSDART00000139141.3,zgc:153317-203,
ZDB-TSCRIPT-091203-243,cers3b-002,OTTDART00000045283,NMD,ENSDART00000132420,,
