Transcript stable ID,Transcript name,Transcript type
ENSDART00000076725,ACOT11-206,protein_coding
ENSDART00000180020,ACOT11-207,protein_coding
ENSDART00000028529,prf1.1-201,protein_coding
ENSDART00000105461,ROM1-201,protein_coding
ENSDART00000183505,ROM1-202,protein_coding
ENSDART00000152344,si:dkey-119m7.8-201,protein_coding
ENSDART00000167446,SLC44A1-201,protein_coding
ENSDART00000121552,SLC44A1-202,protein_coding
ENSDART00000101582,PCGF6-201,protein_coding
ENSDART00000133827,PCGF6-202,protein_coding
ENSDART00000003962,WDR55-201,protein_coding
ENSDART00000161816,WDR55-202,protein_coding
ENSDART00000135958,si:dkey-83k24.5-201,protein_coding
ENSDART00000145970,si:dkey-83k24.5-202,protein_coding
ENSDART00000141322,zbtb47a-202,protein_coding
ENSDART00000080495,zbtb47a-201,protein_coding
ENSDART00000140193,ARSA-201,protein_coding
ENSDART00000144660,MTSS2-201,protein_coding
ENSDART00000124843,MTSS2-202,protein_coding
ENSDART00000045232,MTSS2-203,protein_coding
ENSDART00000174145,CPEB1-201,processed_transcript
ENSDART00000024062,CPEB1-202,protein_coding
ENSDART00000098904,CPEB1-203,protein_coding
ENSDART00000174024,CPEB1-204,retained_intron
ENSDART00000153988,CACHD1-201,protein_coding
ENSDART00000087964,CACHD1-202,protein_coding
ENSDART00000157555,si:dkey-124l13.1-201,protein_coding
ENSDART00000183819,si:dkey-124l13.1-202,protein_coding
ENSDART00000004120,ADAMTS18-201,protein_coding
ENSDART00000190350,ADAMTS18-202,protein_coding
ENSDART00000128352,MITD1-201,protein_coding
ENSDART00000176281,MITD1-202,protein_coding
ENSDART00000065803,MITD1-203,protein_coding
ENSDART00000161568,si:ch73-54f23.2-201,protein_coding
ENSDART00000161338,CAMK1-201,retained_intron
ENSDART00000041417,CAMK1-202,protein_coding
ENSDART00000164611,rragcb-201,protein_coding
ENSDART00000140180,si:ch211-272h9.4-201,unprocessed_pseudogene
ENSDART00000137684,LUC7L-201,processed_transcript
ENSDART00000078313,LUC7L-202,protein_coding
ENSDART00000133284,LUC7L-203,processed_transcript
ENSDART00000137218,LUC7L-204,nonsense_mediated_decay
ENSDART00000142182,LUC7L-205,protein_coding
ENSDART00000152643,CORO2A-201,protein_coding
ENSDART00000152306,CORO2A-202,retained_intron
ENSDART00000011645,CORO2A-203,protein_coding
ENSDART00000152169,CORO2A-204,retained_intron
ENSDART00000158193,CORO2A-205,protein_coding
ENSDART00000182040,CORO2A-206,protein_coding
ENSDART00000151260,zgc:112416-201,protein_coding
ENSDART00000143969,si:dkey-253a1.2-201,processed_transcript
ENSDART00000080348,BRD2-201,protein_coding
ENSDART00000035967,BRD2-202,protein_coding
ENSDART00000152077,BRD2-203,processed_transcript
ENSDART00000160894,BRD2-204,protein_coding
ENSDART00000139402,BRD2-205,retained_intron
ENSDART00000152240,afg3l1-201,protein_coding
ENSDART00000123104,notch2-201,protein_coding
ENSDART00000154533,si:ch211-145c23.5-201,antisense
ENSDART00000076399,NAT10-201,protein_coding
ENSDART00000138358,NAT10-202,retained_intron
ENSDART00000189092,NAT10-203,protein_coding
ENSDART00000131725,si:ch211-191a6.3-201,processed_transcript
ENSDART00000165727,si:dkey-226n24.1-201,protein_coding
ENSDART00000136402,zgc:56585-202,protein_coding
ENSDART00000029708,zgc:56585-201,protein_coding
ENSDART00000156542,si:ch73-127k6.2-201,antisense
ENSDART00000151326,krt17-202,protein_coding
ENSDART00000105004,krt17-201,protein_coding
ENSDART00000141384,ftr32-201,protein_coding
ENSDART00000101036,GRPEL2-201,protein_coding
ENSDART00000136247,GRPEL2-202,retained_intron
ENSDART00000149666,DOCK3-201,protein_coding
ENSDART00000148499,DOCK3-202,retained_intron
ENSDART00000137157,DOCK3-203,retained_intron
ENSDART00000159825,DOCK3-204,protein_coding
ENSDART00000092090,DOCK3-205,protein_coding
ENSDART00000151648,NTNG2-201,protein_coding
ENSDART00000168379,PC-201,protein_coding
ENSDART00000171641,PC-202,retained_intron
ENSDART00000169025,PC-203,protein_coding
ENSDART00000160316,si:ch211-215e19.9-201,processed_transcript
ENSDART00000003164,PPP1R8-201,protein_coding
ENSDART00000131057,taar12f-201,protein_coding
ENSDART00000127436,dhrs11b.2-201,protein_coding
ENSDART00000112930,si:ch211-221f10.2-201,protein_coding
ENSDART00000170473,si:ch211-221f10.2-202,protein_coding
ENSDART00000175970,si:ch211-221f10.2-203,protein_coding
ENSDART00000027213,INA-201,protein_coding
ENSDART00000040865,PDSS1-201,protein_coding
ENSDART00000109816,gltpb-201,protein_coding
ENSDART00000147205,gltpb-202,protein_coding
ENSDART00000156438,TMEM138-201,protein_coding
ENSDART00000112068,defbl1-201,protein_coding
ENSDART00000164753,si:ch1073-209h18.1-201,protein_coding
ENSDART00000136990,si:dkey-117m1.4-201,protein_coding
ENSDART00000168162,si:ch73-52f24.4-202,processed_transcript
ENSDART00000165759,si:ch73-52f24.4-201,processed_transcript
ENSDART00000171728,si:ch73-52f24.4-203,processed_transcript
ENSDART00000133714,taar12a-201,protein_coding
ENSDART00000141437,sdc2-201,protein_coding
ENSDART00000078628,slc7a14b-201,protein_coding
ENSDART00000134452,ggt5a-202,protein_coding
ENSDART00000073782,ggt5a-201,protein_coding
ENSDART00000174192,or64d1-201,protein_coding
ENSDART00000171201,tradv19.0-201,TR_V_gene
ENSDART00000131923,pabpn1l-201,protein_coding
ENSDART00000135304,pabpn1l-202,protein_coding
ENSDART00000147792,pabpn1l-203,protein_coding
ENSDART00000014049,WDR36-201,protein_coding
ENSDART00000164110,tradv20.0-201,TR_V_gene
ENSDART00000128246,POLR1C-201,protein_coding
ENSDART00000137475,POLR1C-202,protein_coding
ENSDART00000087093,HSPA12B-201,protein_coding
ENSDART00000131442,HSPA12B-202,retained_intron
ENSDART00000162136,si:ch73-59f11.2-201,lincRNA
ENSDART00000190670,si:ch73-59f11.2-203,lincRNA
ENSDART00000168210,si:ch73-59f11.2-202,lincRNA
ENSDART00000155683,si:ch211-247i17.4-202,antisense
ENSDART00000154497,si:ch211-247i17.4-201,antisense
ENSDART00000104332,LIN52-201,protein_coding
ENSDART00000143090,LIN52-202,protein_coding
ENSDART00000147317,cntf-201,protein_coding
ENSDART00000169782,SHANK2-201,protein_coding
ENSDART00000174109,SHANK2-202,protein_coding
ENSDART00000159950,SHANK2-203,protein_coding
ENSDART00000183249,SHANK2-204,protein_coding
ENSDART00000114294,SNRPD3-201,protein_coding
ENSDART00000193608,SNRPD3-202,protein_coding
ENSDART00000141036,FARP1-201,processed_transcript
ENSDART00000143361,FARP1-202,protein_coding
ENSDART00000142944,FARP1-203,protein_coding
ENSDART00000143758,FARP1-204,processed_transcript
ENSDART00000108919,FARP1-205,protein_coding
ENSDART00000183832,FARP1-206,protein_coding
ENSDART00000157662,FARP1-207,protein_coding
ENSDART00000015393,B9D1-201,protein_coding
ENSDART00000148247,B9D1-202,protein_coding
ENSDART00000145303,B9D1-203,retained_intron
ENSDART00000155004,KLHL30-201,protein_coding
ENSDART00000193726,KLHL30-202,protein_coding
ENSDART00000133138,DRGX-201,protein_coding
ENSDART00000182642,DRGX-202,protein_coding
ENSDART00000190003,DRGX-203,protein_coding
ENSDART00000081653,or62c3-201,protein_coding
ENSDART00000161148,znf1040-201,protein_coding
ENSDART00000166029,tradv21.0-201,TR_V_gene
ENSDART00000133327,actn2b-201,nonsense_mediated_decay
ENSDART00000138911,actn2b-202,protein_coding
ENSDART00000062830,or62c1-201,protein_coding
ENSDART00000133165,jam2a-201,protein_coding
ENSDART00000135944,jam2a-202,protein_coding
ENSDART00000166731,jam2a-203,protein_coding
ENSDART00000161464,si:ch211-227p7.5-201,protein_coding
ENSDART00000191926,si:ch211-227p7.5-202,protein_coding
ENSDART00000138848,si:ch211-188p14.8-201,lincRNA
ENSDART00000051146,DMRT3-201,protein_coding
ENSDART00000163175,DCUN1D1-201,protein_coding
ENSDART00000052688,c3a.1-201,protein_coding
ENSDART00000130549,sona-202,protein_coding
ENSDART00000122169,sona-201,protein_coding
ENSDART00000131602,SLC25A1-201,protein_coding
ENSDART00000184435,SLC25A1-202,protein_coding
ENSDART00000079832,TPH2-201,protein_coding
ENSDART00000112627,TPH2-202,protein_coding
ENSDART00000024316,MCM5-201,protein_coding
ENSDART00000075600,TSPAN3-201,protein_coding
ENSDART00000149844,cd74a-202,nonsense_mediated_decay
ENSDART00000026021,cd74a-201,protein_coding
ENSDART00000150000,cd74a-203,protein_coding
ENSDART00000149161,ABCC8-201,nonsense_mediated_decay
ENSDART00000149455,ABCC8-202,protein_coding
ENSDART00000149220,ABCC8-203,protein_coding
ENSDART00000088422,ABCC8-204,protein_coding
ENSDART00000003517,TRMT61A-201,protein_coding
ENSDART00000135960,TRMT61A-202,protein_coding
ENSDART00000130832,TRMT61A-203,protein_coding
ENSDART00000149781,si:ch73-217n20.1-201,protein_coding
ENSDART00000187059,si:ch73-217n20.1-202,protein_coding
ENSDART00000024084,pck2-201,protein_coding
ENSDART00000173877,MDK-201,protein_coding
ENSDART00000173767,MDK-202,protein_coding
ENSDART00000173600,MDK-203,protein_coding
ENSDART00000052318,MDK-204,protein_coding
ENSDART00000146635,MDK-205,protein_coding
ENSDART00000079656,tvp23b-201,protein_coding
ENSDART00000153035,tvp23b-202,retained_intron
ENSDART00000164767,FARSA-201,protein_coding
ENSDART00000041054,tmc4-201,protein_coding
ENSDART00000132453,WNT16-201,protein_coding
ENSDART00000102543,WNT16-202,nonsense_mediated_decay
ENSDART00000041861,SYT1-201,protein_coding
ENSDART00000169764,SYT1-202,protein_coding
ENSDART00000131975,telo2-201,protein_coding
ENSDART00000187591,telo2-202,protein_coding
ENSDART00000169449,pimr97-201,protein_coding
ENSDART00000074840,QNG1-201,protein_coding
ENSDART00000143865,QNG1-202,protein_coding
ENSDART00000104256,OPA1-201,protein_coding
ENSDART00000160669,OPA1-202,protein_coding
ENSDART00000187751,OPA1-203,protein_coding
ENSDART00000161928,OPA1-204,protein_coding
ENSDART00000183264,OPA1-205,protein_coding
ENSDART00000172322,ELMOD2-201,protein_coding
ENSDART00000160033,ELMOD2-202,protein_coding
ENSDART00000157910,ELMOD2-203,protein_coding
ENSDART00000141793,RRAS-201,protein_coding
ENSDART00000141919,RRAS-202,retained_intron
ENSDART00000139392,RRAS-203,retained_intron
ENSDART00000025496,RRAS-204,protein_coding
ENSDART00000186287,RRAS-205,protein_coding
ENSDART00000145077,ska1-202,protein_coding
ENSDART00000057513,ska1-201,protein_coding
ENSDART00000172550,si:dkeyp-104b3.2-201,protein_coding
ENSDART00000145136,METAP1-201,protein_coding
ENSDART00000146659,METAP1-202,retained_intron
ENSDART00000140096,METAP1-203,protein_coding
ENSDART00000109126,alms1-201,protein_coding
ENSDART00000149996,alms1-202,retained_intron
ENSDART00000038294,TP53INP1-201,protein_coding
ENSDART00000190368,TP53INP1-202,protein_coding
ENSDART00000168065,si:ch73-359m17.5-201,protein_coding
ENSDART00000169925,si:dkeyp-104b3.1-201,protein_coding
ENSDART00000060773,taar12b-201,protein_coding
ENSDART00000141829,si:dkeyp-28d2.4-202,protein_coding
ENSDART00000061301,si:dkeyp-28d2.4-201,protein_coding
ENSDART00000133882,ROCK2-201,protein_coding
ENSDART00000163757,ROCK2-202,protein_coding
ENSDART00000153666,,retained_intron
ENSDART00000039822,PTBP1-201,protein_coding
ENSDART00000137347,PTBP1-202,protein_coding
ENSDART00000132997,PTBP1-203,protein_coding
ENSDART00000167811,PTBP1-204,nonsense_mediated_decay
ENSDART00000171969,PTBP1-205,protein_coding
ENSDART00000146737,PTBP1-206,retained_intron
ENSDART00000067579,KLHL10-201,protein_coding
ENSDART00000184723,KLHL10-202,protein_coding
ENSDART00000134839,si:ch211-282j17.10-201,protein_coding
ENSDART00000149418,chmp4bb-202,nonsense_mediated_decay
ENSDART00000015193,chmp4bb-201,protein_coding
ENSDART00000075584,kctd12.2-201,protein_coding
ENSDART00000168468,si:ch73-359m17.8-201,protein_coding
ENSDART00000127079,taar12c-201,protein_coding
ENSDART00000064860,RBMS1-201,protein_coding
ENSDART00000101918,proca1-201,protein_coding
ENSDART00000153818,srsf3a-205,protein_coding
ENSDART00000154963,srsf3a-206,protein_coding
ENSDART00000151630,camkk2-202,protein_coding
ENSDART00000114677,camkk2-201,protein_coding
ENSDART00000146581,prom2-203,protein_coding
ENSDART00000136318,prom2-202,protein_coding
ENSDART00000101633,prom2-201,protein_coding
ENSDART00000160176,prom2-204,protein_coding
ENSDART00000151095,artna-201,protein_coding
ENSDART00000154110,si:ch1073-80i24.3-201,protein_coding
ENSDART00000083946,pld6-201,protein_coding
ENSDART00000137672,setd2-201,protein_coding
ENSDART00000188433,setd2-203,protein_coding
ENSDART00000191492,setd2-204,protein_coding
ENSDART00000181265,setd2-202,protein_coding
ENSDART00000126495,taar12i-201,protein_coding
ENSDART00000030211,GMFB-201,protein_coding
ENSDART00000138940,GMFB-202,retained_intron
ENSDART00000138954,PLEKHA1-201,protein_coding
ENSDART00000149098,PLEKHA1-202,protein_coding
ENSDART00000169975,PLEKHA1-203,protein_coding
ENSDART00000152820,si:ch211-278f21.5-201,lincRNA
ENSDART00000135966,si:dkey-40m6.15-201,antisense
ENSDART00000165676,tradv22.0-201,TR_V_gene
ENSDART00000139567,RENBP-201,protein_coding
ENSDART00000010786,DMRT2-201,protein_coding
ENSDART00000189882,DMRT2-202,protein_coding
ENSDART00000169088,MAGI3-201,protein_coding
ENSDART00000160873,MAGI3-202,protein_coding
ENSDART00000168052,MAGI3-203,protein_coding
ENSDART00000123744,TAAR1-201,protein_coding
ENSDART00000138150,si:ch1073-272j17.3-201,protein_coding
ENSDART00000126129,NAGPA-201,protein_coding
ENSDART00000133250,aire-201,protein_coding
ENSDART00000147935,aire-202,protein_coding
ENSDART00000020412,PKD2-201,protein_coding
ENSDART00000143567,pde11al-203,retained_intron
ENSDART00000006412,pde11al-201,protein_coding
ENSDART00000133403,pde11al-202,protein_coding
ENSDART00000152275,si:ch211-198k9.12-201,lincRNA
ENSDART00000147938,heg1-203,protein_coding
ENSDART00000004462,heg1-201,protein_coding
ENSDART00000140325,heg1-202,nonsense_mediated_decay
ENSDART00000150035,DIPK2B-201,protein_coding
ENSDART00000088441,DIPK2B-202,protein_coding
ENSDART00000183210,DIPK2B-203,protein_coding
ENSDART00000025229,ADI1-201,protein_coding
ENSDART00000100685,lrfn4a-201,protein_coding
ENSDART00000143163,lrfn4a-202,processed_transcript
ENSDART00000007567,taar11-201,protein_coding
ENSDART00000151345,zgc:113162-203,protein_coding
ENSDART00000134347,zgc:113162-201,protein_coding
ENSDART00000151268,zgc:113162-202,protein_coding
ENSDART00000167568,si:ch211-165a10.6-201,protein_coding
ENSDART00000062555,FUT9-201,protein_coding
ENSDART00000188386,FUT9-202,protein_coding
ENSDART00000155313,HSPA4L-201,protein_coding
ENSDART00000143673,si:dkey-76p7.7p-201,unprocessed_pseudogene
ENSDART00000156589,mhc1lia-201,protein_coding
ENSDART00000079065,CCZ1-201,protein_coding
ENSDART00000168448,aipl2-201,protein_coding
ENSDART00000131215,SLC35A2-201,protein_coding
ENSDART00000145699,si:dkey-246k9.4-201,processed_transcript
ENSDART00000134704,taar10b-201,protein_coding
ENSDART00000089603,GOLGA7B-201,protein_coding
ENSDART00000145652,GOLGA7B-202,protein_coding
ENSDART00000140537,DHRS11-201,protein_coding
ENSDART00000166789,si:dkey-205l13.1-201,lincRNA
ENSDART00000133712,si:dkey-48k17.29-201,processed_transcript
ENSDART00000131882,mucms1-201,protein_coding
ENSDART00000163330,GRM2-201,protein_coding
ENSDART00000012940,GRM2-202,protein_coding
ENSDART00000189827,GRM2-203,protein_coding
ENSDART00000143944,SRSF3-201,protein_coding
ENSDART00000028217,SRSF3-202,protein_coding
ENSDART00000154587,SRSF3-203,nonsense_mediated_decay
ENSDART00000181463,SRSF3-204,protein_coding
ENSDART00000138408,l3mbtl1-201,protein_coding
ENSDART00000169412,CCNE2-201,protein_coding
ENSDART00000159889,CCNE2-202,retained_intron
ENSDART00000163202,CCNE2-203,nonsense_mediated_decay
ENSDART00000161503,CCNE2-204,protein_coding
ENSDART00000193464,CCNE2-205,protein_coding
ENSDART00000137790,taar10d-201,protein_coding
ENSDART00000144500,si:ch211-235f1.3-201,protein_coding
ENSDART00000133084,TAF7-201,retained_intron
ENSDART00000139397,TAF7-202,retained_intron
ENSDART00000128588,TAF7-203,protein_coding
ENSDART00000166065,TAF7-204,protein_coding
ENSDART00000022684,CNIH1-201,protein_coding
ENSDART00000144981,CNIH1-202,retained_intron
ENSDART00000131709,CNIH1-203,processed_transcript
ENSDART00000147073,cela1.7-201,protein_coding
ENSDART00000162451,ILF3-201,protein_coding
ENSDART00000168315,ILF3-202,protein_coding
ENSDART00000162317,ILF3-203,protein_coding
ENSDART00000158068,ILF3-204,protein_coding
ENSDART00000165808,ILF3-205,nonsense_mediated_decay
ENSDART00000164872,ILF3-206,protein_coding
ENSDART00000184342,ILF3-207,protein_coding
ENSDART00000149864,PSEN1-201,protein_coding
ENSDART00000150089,PSEN1-202,protein_coding
ENSDART00000166687,PSEN1-203,protein_coding
ENSDART00000185749,PSEN1-204,protein_coding
ENSDART00000154792,si:dkey-197j19.6-201,protein_coding
ENSDART00000140132,taar10c-203,protein_coding
ENSDART00000170841,CAV1-201,protein_coding
ENSDART00000172338,CAV1-202,protein_coding
ENSDART00000140157,si:dkey-24h22.5-201,protein_coding
ENSDART00000169989,si:dkeyp-33c10.5-201,processed_transcript
ENSDART00000143433,cbln12-201,protein_coding
ENSDART00000137778,NEB-201,retained_intron
ENSDART00000146486,NEB-202,protein_coding
ENSDART00000142020,NEB-203,protein_coding
ENSDART00000140686,NEB-204,processed_transcript
ENSDART00000134090,NEB-205,retained_intron
ENSDART00000142585,NEB-206,protein_coding
ENSDART00000137045,NEB-207,processed_transcript
ENSDART00000143888,NEB-208,protein_coding
ENSDART00000101711,NEB-209,protein_coding
ENSDART00000154877,cnp4l-201,protein_coding
ENSDART00000148258,PTCH1-201,protein_coding
ENSDART00000007640,PTCH1-202,protein_coding
ENSDART00000132026,taar10a-201,protein_coding
ENSDART00000081819,ENDOG-201,protein_coding
ENSDART00000154098,,antisense
ENSDART00000146083,si:ch211-272h9.3-201,protein_coding
ENSDART00000135888,RRP9-201,protein_coding
ENSDART00000189782,RRP9-202,protein_coding
ENSDART00000140148,si:ch211-198c19.1-201,protein_coding
ENSDART00000167188,mapkbp1-201,protein_coding
ENSDART00000168897,mapkbp1-202,protein_coding
ENSDART00000193989,mapkbp1-204,protein_coding
ENSDART00000191664,mapkbp1-203,protein_coding
ENSDART00000168788,znf1139-202,protein_coding
ENSDART00000162606,znf1139-201,protein_coding
ENSDART00000154175,taf15-202,protein_coding
ENSDART00000156283,taf15-205,processed_transcript
ENSDART00000156718,taf15-206,protein_coding
ENSDART00000102410,taf15-201,protein_coding
ENSDART00000154369,taf15-203,protein_coding
ENSDART00000155779,taf15-204,retained_intron
ENSDART00000081660,ihha-201,protein_coding
ENSDART00000157504,si:dkeyp-33c10.7-201,protein_coding
ENSDART00000151549,pimr73-201,protein_coding
ENSDART00000145613,shank3b-202,protein_coding
ENSDART00000150569,shank3b-203,protein_coding
ENSDART00000183079,shank3b-204,protein_coding
ENSDART00000192968,shank3b-205,protein_coding
ENSDART00000091809,shank3b-201,protein_coding
ENSDART00000047624,TMEM165-201,protein_coding
ENSDART00000127274,sema7a-201,protein_coding
ENSDART00000156179,sema7a-202,protein_coding
ENSDART00000150069,themis2-202,protein_coding
ENSDART00000081941,themis2-201,protein_coding
ENSDART00000193513,themis2-203,protein_coding
ENSDART00000172433,lnc.397-202,processed_transcript
ENSDART00000167315,lnc.397-201,processed_transcript
ENSDART00000166063,SLC25A13-201,protein_coding
ENSDART00000170240,SLC25A13-202,processed_transcript
ENSDART00000170343,SLC25A13-203,protein_coding
ENSDART00000043666,hs1bp3-201,protein_coding
ENSDART00000155447,hs1bp3-202,retained_intron
ENSDART00000133131,uba1-202,protein_coding
ENSDART00000136021,uba1-203,retained_intron
ENSDART00000054691,uba1-201,protein_coding
