Transcript stable ID,Transcript name,Transcript type
ENSDART00000147514,cep68-202,protein_coding
ENSDART00000057588,cep68-201,protein_coding
ENSDART00000091169,abcb7-201,protein_coding
ENSDART00000160005,si:ch1073-398f15.1-201,protein_coding
ENSDART00000153311,syndig1l-201,protein_coding
ENSDART00000192934,syndig1l-202,protein_coding
ENSDART00000078119,ino80c-201,protein_coding
ENSDART00000167320,ino80c-202,protein_coding
ENSDART00000136957,,protein_coding
ENSDART00000190617,,protein_coding
ENSDART00000110610,,protein_coding
ENSDART00000181652,,protein_coding
ENSDART00000169092,,processed_transcript
ENSDART00000134753,,protein_coding
ENSDART00000189085,,protein_coding
ENSDART00000089358,crb3b-201,protein_coding
ENSDART00000174174,gc2-202,protein_coding
ENSDART00000098648,gc2-201,protein_coding
ENSDART00000145429,si:dkeyp-104h9.5-201,protein_coding
ENSDART00000144693,,unprocessed_pseudogene
ENSDART00000163669,cplx2b-201,protein_coding
ENSDART00000052918,emp3a-201,protein_coding
ENSDART00000187329,emp3a-203,protein_coding
ENSDART00000186510,emp3a-202,protein_coding
ENSDART00000043651,dnal1-201,protein_coding
ENSDART00000163410,,lincRNA
ENSDART00000157502,,protein_coding
ENSDART00000164188,,protein_coding
ENSDART00000159194,,protein_coding
ENSDART00000154515,,protein_coding
ENSDART00000128183,anpepla-201,protein_coding
ENSDART00000036369,asb1-201,protein_coding
ENSDART00000149352,,protein_coding
ENSDART00000146723,arhgap20-202,retained_intron
ENSDART00000130317,arhgap20-201,protein_coding
ENSDART00000157344,,antisense
ENSDART00000113397,,protein_coding
ENSDART00000137438,myh7bb-202,protein_coding
ENSDART00000025057,myh7bb-201,protein_coding
ENSDART00000125119,si:dkey-264d12.5-201,protein_coding
ENSDART00000139135,sulf2b-203,protein_coding
ENSDART00000143635,sulf2b-204,protein_coding
ENSDART00000131649,sulf2b-202,protein_coding
ENSDART00000035865,sulf2b-201,protein_coding
ENSDART00000158435,zgc:174703-201,protein_coding
ENSDART00000169785,zgc:174703-202,protein_coding
ENSDART00000100309,crybb1l2-201,protein_coding
ENSDART00000190592,crybb1l2-202,protein_coding
ENSDART00000091436,foxe3-201,protein_coding
ENSDART00000018948,cishb-201,protein_coding
ENSDART00000101117,ncam1a-202,protein_coding
ENSDART00000143661,ncam1a-204,processed_transcript
ENSDART00000145469,ncam1a-205,processed_transcript
ENSDART00000132570,ncam1a-203,processed_transcript
ENSDART00000017229,ncam1a-201,protein_coding
ENSDART00000156658,ncam1a-206,protein_coding
ENSDART00000157454,ncam1a-207,protein_coding
ENSDART00000149311,gpr63-201,protein_coding
ENSDART00000101640,zgc:152658-201,protein_coding
ENSDART00000167883,,lincRNA
ENSDART00000141170,stam-201,protein_coding
ENSDART00000142727,stam-202,retained_intron
ENSDART00000150687,meig1-202,protein_coding
ENSDART00000142284,meig1-201,protein_coding
ENSDART00000093052,hipk1b-201,protein_coding
ENSDART00000166357,hipk1b-202,protein_coding
ENSDART00000145920,,protein_coding
ENSDART00000011822,slc10a2-201,protein_coding
ENSDART00000173935,,lincRNA
ENSDART00000103830,nt5c1ab-201,protein_coding
ENSDART00000181226,nt5c1ab-202,protein_coding
ENSDART00000188125,nt5c1ab-203,protein_coding
ENSDART00000188424,nt5c1ab-204,protein_coding
ENSDART00000193156,nt5c1ab-206,protein_coding
ENSDART00000190102,nt5c1ab-205,protein_coding
ENSDART00000173591,frmd5b-203,retained_intron
ENSDART00000173582,frmd5b-202,nonsense_mediated_decay
ENSDART00000110409,frmd5b-201,protein_coding
ENSDART00000173636,frmd5b-205,protein_coding
ENSDART00000173594,frmd5b-204,retained_intron
ENSDART00000172963,,antisense
ENSDART00000159405,,protein_coding
ENSDART00000167163,slf1-201,protein_coding
ENSDART00000184488,slf1-203,protein_coding
ENSDART00000171295,slf1-202,protein_coding
ENSDART00000159080,topaz1-201,protein_coding
ENSDART00000173214,mirlet7a-1-202,miRNA
ENSDART00000118379,mirlet7a-1-201,miRNA
ENSDART00000145179,zgc:195245-201,protein_coding
ENSDART00000145894,zgc:195245-202,protein_coding
ENSDART00000138833,grxcr1b-201,protein_coding
ENSDART00000145051,grxcr1b-202,processed_transcript
ENSDART00000158265,,lincRNA
ENSDART00000010199,fam219ab-201,protein_coding
ENSDART00000145096,fam219ab-202,protein_coding
ENSDART00000121716,FAM107A-201,protein_coding
ENSDART00000185406,FAM107A-202,protein_coding
ENSDART00000145912,,protein_coding
ENSDART00000180015,,protein_coding
ENSDART00000124788,tedc1-201,protein_coding
ENSDART00000153979,tedc1-202,nonsense_mediated_decay
ENSDART00000048104,znf143a-201,protein_coding
ENSDART00000192442,znf143a-202,protein_coding
ENSDART00000170385,tgm1l1-201,protein_coding
ENSDART00000188601,tgm1l1-202,protein_coding
ENSDART00000075152,,protein_coding
ENSDART00000152947,,lincRNA
ENSDART00000144109,slx4ip-203,protein_coding
ENSDART00000140529,slx4ip-202,processed_transcript
ENSDART00000057052,slx4ip-201,protein_coding
ENSDART00000126542,ppp1r14ba-202,protein_coding
ENSDART00000144342,ppp1r14ba-203,protein_coding
ENSDART00000147090,ppp1r14ba-204,retained_intron
ENSDART00000065398,ppp1r14ba-201,protein_coding
ENSDART00000173481,acp2-201,protein_coding
ENSDART00000074757,znf598-201,protein_coding
ENSDART00000170543,fxyd6-203,protein_coding
ENSDART00000162973,fxyd6-201,protein_coding
ENSDART00000170016,fxyd6-202,retained_intron
ENSDART00000145886,osbpl3b-201,protein_coding
ENSDART00000191285,osbpl3b-203,protein_coding
ENSDART00000183267,osbpl3b-202,protein_coding
ENSDART00000153000,,lincRNA
ENSDART00000132518,or71aq1-201,protein_coding
ENSDART00000150253,dclre1c-203,protein_coding
ENSDART00000067188,dclre1c-201,protein_coding
ENSDART00000139984,dclre1c-202,retained_intron
ENSDART00000144431,ankrd34ba-201,protein_coding
ENSDART00000188879,ankrd34ba-202,protein_coding
ENSDART00000149927,fdx1-204,nonsense_mediated_decay
ENSDART00000078904,fdx1-201,nonsense_mediated_decay
ENSDART00000150164,fdx1-205,processed_transcript
ENSDART00000147450,fdx1-203,nonsense_mediated_decay
ENSDART00000144430,fdx1-202,protein_coding
ENSDART00000142958,c2cd2l-202,protein_coding
ENSDART00000086686,c2cd2l-201,protein_coding
ENSDART00000159163,c2cd2l-203,protein_coding
ENSDART00000154699,ccr6b-201,protein_coding
ENSDART00000135202,,protein_coding
ENSDART00000143423,or71aq2-201,protein_coding
ENSDART00000112589,EFNA2-201,protein_coding
ENSDART00000161879,,processed_transcript
ENSDART00000187209,,processed_transcript
ENSDART00000097244,gtf2h3-201,protein_coding
ENSDART00000148734,gtf2h3-202,retained_intron
ENSDART00000143201,si:dkey-88n24.6-202,protein_coding
ENSDART00000064246,si:dkey-88n24.6-201,protein_coding
ENSDART00000191053,si:dkey-88n24.6-203,protein_coding
ENSDART00000101282,bcr-201,protein_coding
ENSDART00000191864,bcr-202,protein_coding
ENSDART00000156419,nell3-201,protein_coding
ENSDART00000172083,,processed_transcript
ENSDART00000059476,psmg1-201,protein_coding
ENSDART00000144671,psmg1-202,retained_intron
ENSDART00000050885,ehd2a-201,protein_coding
ENSDART00000050969,tmem150ab-201,protein_coding
ENSDART00000147143,tmem150ab-202,retained_intron
ENSDART00000132659,inavaa-202,protein_coding
ENSDART00000141871,inavaa-203,protein_coding
ENSDART00000114800,inavaa-201,protein_coding
ENSDART00000123017,sp100.3-201,protein_coding
ENSDART00000158449,sp100.3-202,protein_coding
ENSDART00000104549,hcrt-201,protein_coding
ENSDART00000124751,kcnip3b-202,protein_coding
ENSDART00000137322,kcnip3b-204,processed_transcript
ENSDART00000131361,kcnip3b-203,protein_coding
ENSDART00000166540,kcnip3b-205,protein_coding
ENSDART00000064581,kcnip3b-201,protein_coding
ENSDART00000161829,,protein_coding
ENSDART00000156182,dnal1-202,nonsense_mediated_decay
ENSDART00000188500,dnal1-203,protein_coding
ENSDART00000136436,EPM2A-201,protein_coding
ENSDART00000155620,,protein_coding
ENSDART00000131174,fgf20b-201,protein_coding
ENSDART00000139042,si:ch211-132b12.7-202,protein_coding
ENSDART00000113799,si:ch211-132b12.7-201,protein_coding
ENSDART00000008920,rab11al-201,protein_coding
ENSDART00000158597,,protein_coding
ENSDART00000165419,phka1b-204,processed_transcript
ENSDART00000160800,phka1b-201,protein_coding
ENSDART00000171858,phka1b-205,retained_intron
ENSDART00000160870,phka1b-202,processed_transcript
ENSDART00000161715,phka1b-203,retained_intron
ENSDART00000177022,phka1b-206,protein_coding
ENSDART00000133241,dnase1l4.2-203,protein_coding
ENSDART00000019854,dnase1l4.2-201,protein_coding
ENSDART00000138102,dnase1l4.2-204,protein_coding
ENSDART00000140680,dnase1l4.2-205,protein_coding
ENSDART00000131308,dnase1l4.2-202,protein_coding
ENSDART00000173461,,lincRNA
ENSDART00000173890,,lincRNA
ENSDART00000165032,,protein_coding
ENSDART00000156895,,antisense
ENSDART00000114814,twist2-201,protein_coding
ENSDART00000143370,,unprocessed_pseudogene
ENSDART00000153763,kcnh4a-201,protein_coding
ENSDART00000175485,kcnh4a-202,protein_coding
ENSDART00000131593,,protein_coding
ENSDART00000142175,,protein_coding
ENSDART00000121460,prdm8b-201,protein_coding
ENSDART00000110567,clstn3-201,protein_coding
ENSDART00000142574,clstn3-202,protein_coding
ENSDART00000155935,clstn3-203,protein_coding
ENSDART00000145641,,protein_coding
ENSDART00000137435,si:dkey-10c21.1-202,protein_coding
ENSDART00000113435,si:dkey-10c21.1-201,protein_coding
ENSDART00000111388,IGDCC3-201,protein_coding
ENSDART00000148819,IGDCC3-202,retained_intron
ENSDART00000126995,,protein_coding
ENSDART00000163391,,protein_coding
ENSDART00000150025,MAN1C1-201,protein_coding
ENSDART00000097863,MAN1C1-202,protein_coding
ENSDART00000034004,faf1-201,protein_coding
ENSDART00000160567,dync1i2a-202,protein_coding
ENSDART00000161216,dync1i2a-203,protein_coding
ENSDART00000179022,dync1i2a-205,protein_coding
ENSDART00000007756,dync1i2a-201,protein_coding
ENSDART00000164878,dync1i2a-204,protein_coding
ENSDART00000182108,dync1i2a-206,protein_coding
ENSDART00000155621,,antisense
ENSDART00000139690,si:dkey-224e22.2-202,protein_coding
ENSDART00000132775,si:dkey-224e22.2-201,protein_coding
ENSDART00000187468,si:dkey-224e22.2-203,protein_coding
ENSDART00000054026,rcc1-201,protein_coding
ENSDART00000077436,mylipb-201,protein_coding
ENSDART00000149826,slc38a4-202,retained_intron
ENSDART00000067446,slc38a4-201,protein_coding
ENSDART00000150198,slc38a4-203,protein_coding
ENSDART00000154849,prr5l-201,protein_coding
ENSDART00000187704,prr5l-202,protein_coding
ENSDART00000163048,slc25a35-201,protein_coding
ENSDART00000172342,si:ch73-29l19.1-203,retained_intron
ENSDART00000171504,si:ch73-29l19.1-202,protein_coding
ENSDART00000161708,si:ch73-29l19.1-201,protein_coding
ENSDART00000154111,,lincRNA
ENSDART00000155969,flii-201,protein_coding
ENSDART00000138173,,antisense
ENSDART00000142286,,antisense
ENSDART00000168157,mkrn2os.2-201,protein_coding
ENSDART00000189415,mkrn2os.2-202,protein_coding
ENSDART00000173697,or71at1-201,protein_coding
ENSDART00000167463,atad5b-202,protein_coding
ENSDART00000158850,atad5b-201,nonsense_mediated_decay
ENSDART00000169599,atad5b-203,protein_coding
ENSDART00000145122,clip1a-202,protein_coding
ENSDART00000114783,clip1a-201,protein_coding
ENSDART00000145710,stm-204,protein_coding
ENSDART00000110763,stm-203,protein_coding
ENSDART00000105174,stm-202,protein_coding
ENSDART00000074620,stm-201,protein_coding
ENSDART00000157193,,antisense
ENSDART00000138176,foxd2-201,protein_coding
ENSDART00000006990,elovl5-201,protein_coding
ENSDART00000166456,elovl5-202,retained_intron
ENSDART00000172535,elovl5-204,protein_coding
ENSDART00000168595,elovl5-203,protein_coding
ENSDART00000142267,ifi44f1-202,protein_coding
ENSDART00000139658,ifi44f1-201,protein_coding
ENSDART00000076968,or71as2-201,protein_coding
ENSDART00000048632,sult2st1-201,protein_coding
ENSDART00000106659,sult2st1-202,protein_coding
ENSDART00000148886,pcbp4-204,protein_coding
ENSDART00000148681,pcbp4-203,protein_coding
ENSDART00000137945,pcbp4-202,protein_coding
ENSDART00000104693,pcbp4-201,protein_coding
ENSDART00000141834,taar20w-201,protein_coding
ENSDART00000164847,taar20w-202,protein_coding
ENSDART00000139693,,processed_transcript
ENSDART00000018401,orai1a-201,protein_coding
ENSDART00000164414,orai1a-202,protein_coding
ENSDART00000138072,zgc:194443-202,protein_coding
ENSDART00000074953,zgc:194443-201,protein_coding
ENSDART00000104505,tsen2-201,protein_coding
ENSDART00000149549,grsf1-201,nonsense_mediated_decay
ENSDART00000149868,grsf1-202,protein_coding
ENSDART00000122526,tmem198a-202,protein_coding
ENSDART00000061723,tmem198a-201,retained_intron
ENSDART00000125824,tmem198a-203,protein_coding
ENSDART00000129564,si:dkey-66i24.8-201,protein_coding
ENSDART00000155532,edrf1-202,processed_transcript
ENSDART00000105322,edrf1-201,protein_coding
ENSDART00000185519,edrf1-203,protein_coding
ENSDART00000150613,taar20r-202,protein_coding
ENSDART00000131831,,protein_coding
ENSDART00000169458,kyat3.2-208,retained_intron
ENSDART00000162824,kyat3.2-206,protein_coding
ENSDART00000163490,kyat3.2-207,protein_coding
ENSDART00000157790,kyat3.2-201,protein_coding
ENSDART00000162581,kyat3.2-205,protein_coding
ENSDART00000161545,kyat3.2-204,protein_coding
ENSDART00000160978,kyat3.2-203,protein_coding
ENSDART00000159978,kyat3.2-202,protein_coding
ENSDART00000174197,,unprocessed_pseudogene
ENSDART00000129193,trabd2b-201,protein_coding
ENSDART00000155410,or63b2-201,protein_coding
ENSDART00000151181,defbl2-201,protein_coding
ENSDART00000060245,ctsh-201,protein_coding
ENSDART00000140111,ctsh-202,processed_transcript
ENSDART00000052349,ogfod1-201,protein_coding
ENSDART00000043341,foxd1-201,protein_coding
ENSDART00000131925,zgc:136971-202,protein_coding
ENSDART00000138725,zgc:136971-203,nonsense_mediated_decay
ENSDART00000078369,zgc:136971-201,protein_coding
ENSDART00000132906,taar20q-201,protein_coding
ENSDART00000157598,taar20q-202,protein_coding
ENSDART00000074125,aplnra-201,protein_coding
ENSDART00000167352,,protein_coding
ENSDART00000137567,smim14-203,protein_coding
ENSDART00000131979,smim14-202,retained_intron
ENSDART00000008201,smim14-201,protein_coding
ENSDART00000011583,mkks-201,protein_coding
ENSDART00000181927,mkks-202,protein_coding
ENSDART00000143577,slc6a22.2-201,protein_coding
ENSDART00000191395,slc6a22.2-202,protein_coding
ENSDART00000169405,si:dkey-68o6.5-201,protein_coding
ENSDART00000168932,tefm-203,retained_intron
ENSDART00000168636,tefm-202,protein_coding
ENSDART00000166424,tefm-201,processed_transcript
ENSDART00000132751,yif1b-202,protein_coding
ENSDART00000142004,yif1b-203,protein_coding
ENSDART00000059285,yif1b-201,protein_coding
ENSDART00000138258,,lincRNA
ENSDART00000173984,,lincRNA
ENSDART00000135428,si:ch211-284e13.5-201,protein_coding
ENSDART00000146234,coa8-201,protein_coding
ENSDART00000152508,,protein_coding
ENSDART00000149533,ufl1-202,retained_intron
ENSDART00000009196,ufl1-201,protein_coding
ENSDART00000171955,,lincRNA
ENSDART00000111213,ubash3bb-201,protein_coding
ENSDART00000135660,,processed_transcript
ENSDART00000132704,,processed_transcript
ENSDART00000151012,,protein_coding
ENSDART00000171374,,protein_coding
ENSDART00000147540,,protein_coding
ENSDART00000033248,fam107b-201,protein_coding
ENSDART00000136992,fam107b-203,protein_coding
ENSDART00000114024,fam107b-202,protein_coding
ENSDART00000086287,znf362a-201,protein_coding
ENSDART00000143559,,processed_transcript
ENSDART00000180175,,processed_transcript
ENSDART00000113832,,processed_transcript
ENSDART00000153644,,antisense
ENSDART00000149369,,protein_coding
ENSDART00000002279,cdh11-201,protein_coding
ENSDART00000179758,cdh11-203,protein_coding
ENSDART00000174592,cdh11-202,protein_coding
ENSDART00000183602,cdh11-204,protein_coding
ENSDART00000153135,,protein_coding
ENSDART00000134134,tlr20.2-202,protein_coding
ENSDART00000163804,tlr20.2-203,protein_coding
ENSDART00000124265,tlr20.2-201,protein_coding
ENSDART00000112192,si:dkey-234i14.3-201,protein_coding
ENSDART00000074221,b3gnt2a-201,protein_coding
ENSDART00000142219,,protein_coding
ENSDART00000059473,,protein_coding
ENSDART00000029314,col5a2b-201,protein_coding
ENSDART00000145105,,processed_transcript
ENSDART00000172785,arr3b-204,retained_intron
ENSDART00000168975,arr3b-203,protein_coding
ENSDART00000158077,arr3b-201,protein_coding
ENSDART00000158888,arr3b-202,protein_coding
ENSDART00000060337,,protein_coding
ENSDART00000146717,clic3-201,protein_coding
ENSDART00000132280,ror1-201,protein_coding
ENSDART00000159400,ror1-202,protein_coding
ENSDART00000146841,,protein_coding
ENSDART00000166780,,protein_coding
ENSDART00000156304,si:ch1073-145m9.1-201,protein_coding
ENSDART00000100788,commd1-201,protein_coding
ENSDART00000136115,commd1-202,processed_transcript
ENSDART00000162025,commd1-203,protein_coding
ENSDART00000137644,,protein_coding
ENSDART00000168190,,protein_coding
ENSDART00000144560,dgcr8-201,protein_coding
ENSDART00000157498,hif1al-201,protein_coding
ENSDART00000167005,hif1al-203,protein_coding
ENSDART00000158594,hif1al-202,protein_coding
ENSDART00000162331,si:dkey-22o22.2-201,protein_coding
ENSDART00000163380,si:dkey-22o22.2-202,protein_coding
ENSDART00000100283,aldh9a1a.1-201,protein_coding
ENSDART00000131322,aldh9a1a.1-202,protein_coding
ENSDART00000137838,aldh9a1a.1-203,protein_coding
ENSDART00000171771,aldh9a1a.1-204,protein_coding
ENSDART00000002624,ranbp1-201,protein_coding
ENSDART00000148087,ranbp1-202,processed_transcript
ENSDART00000034865,hccsa.1-201,protein_coding
ENSDART00000131835,hccsa.1-202,processed_transcript
ENSDART00000145974,hccsa.1-203,protein_coding
ENSDART00000191478,hccsa.1-204,protein_coding
ENSDART00000131886,slc25a48-202,nonsense_mediated_decay
ENSDART00000137948,slc25a48-203,retained_intron
ENSDART00000040955,slc25a48-201,protein_coding
ENSDART00000111278,sorcs2-201,protein_coding
ENSDART00000190050,sorcs2-202,protein_coding
ENSDART00000141621,,protein_coding
ENSDART00000109515,,protein_coding
ENSDART00000156247,,lincRNA
ENSDART00000155411,,lincRNA
ENSDART00000144676,si:ch211-217k17.11-201,protein_coding
ENSDART00000079068,asb11-201,protein_coding
ENSDART00000169099,,antisense
ENSDART00000147275,plat-201,protein_coding
ENSDART00000189397,plat-202,protein_coding
ENSDART00000025366,cetn3-201,protein_coding
ENSDART00000133256,cetn3-202,processed_transcript
ENSDART00000134016,cetn3-203,processed_transcript
ENSDART00000189277,cetn3-204,protein_coding
ENSDART00000151617,pnpla7a-204,processed_transcript
ENSDART00000091647,pnpla7a-201,protein_coding
