tscriptid,tscriptname,ottdartid,status,ensdartid,tname,comments
ZDB-TSCRIPT-160919-317,phka1a-002,OTTDART00000064056,retained intron,ENSDART00000174348.2,hdac8-208,
ZDB-TSCRIPT-160919-319,si:ch211-122f10.4-002,OTTDART00000064062,retained intron,ENSDART00000174101.2,si:ch211-122f10.4-202,
ZDB-TSCRIPT-160919-322,cldnd1a-002,OTTDART00000064071,retained intron,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-160919-336,plxdc2-003,OTTDART00000064126,retained intron,ENSDART00000174304.2,plxdc2-203,
ZDB-TSCRIPT-160919-337,si:dkey-10f23.3-001,OTTDART00000064129,to be experimentally confirmed,ENSDART00000174114.2,BX005319.1-201,
ZDB-TSCRIPT-160919-338,vps35-005,OTTDART00000064132,retained intron,ENSDART00000174269.2,vps35-205,
ZDB-TSCRIPT-160919-340,si:cabz01113374.3-003,OTTDART00000064145,retained intron,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-160919-344,tp53bp1-002,OTTDART00000064163,retained intron,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-160919-343,tp53bp1-004,OTTDART00000064160,,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-160919-357,phtf2-008,OTTDART00000064204,retained intron,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-160919-361,si:dkey-286h2.7-003,OTTDART00000064217,retained intron,ENSDART00000174257.2,cyp2x12-201,
ZDB-TSCRIPT-160919-367,tcf12-010,OTTDART00000064236,artifact,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-160919-369,tp53bp1-005,OTTDART00000064242,retained intron,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-160919-39,si:cabz01090165.1-002,OTTDART00000064094,NMD,ENSDART00000174171,,
ZDB-TSCRIPT-160919-397,ms4a17a.12-002,OTTDART00000064328,retained intron,ENSDART00000174029.2,ms4a17a.12-203,
ZDB-TSCRIPT-160919-4,trpm5-002,OTTDART00000063981,retained intron,ENSDART00000174084.2,trpm5-203,
ZDB-TSCRIPT-160919-421,zgc:171727-002,OTTDART00000064407,artifact,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-160919-47,si:ch211-12p8.1-001,OTTDART00000064127,to be experimentally confirmed,ENSDART00000174343.2,AL772146.1-201,
ZDB-TSCRIPT-160919-51,si:cabz01113374.3-004,OTTDART00000064146,NMD,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-160919-54,tp53bp1-003,OTTDART00000064161,retained intron,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-160919-66,rpap3-003,OTTDART00000064199,retained intron,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-160919-83,si:ch211-122f10.7-001,OTTDART00000064253,to be experimentally confirmed,ENSDART00000174152.2,BX957362.4-201,
ZDB-TSCRIPT-160919-85,tp53bp1-007,OTTDART00000064259,NMD,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-160919-95,si:ch73-158p21.3-002,OTTDART00000064290,retained intron,ENSDART00000174356.2,si:ch73-158p21.3-002,
ZDB-TSCRIPT-180126-1,lnc-kalrna-001,ZDB-TSCRIPT-180126-1,published,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-180816-1,sinhcaflas-001,ZDB-TSCRIPT-180816-1,published,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-181022-1,rnu2-001,ZDB-TSCRIPT-181022-1,published,ENSDART00000115842.2,U2.11-201,
