tscriptid,ottdartid,ensdartid,comments
ZDB-TSCRIPT-130528-432,OTTDART00000058719,ENSDART00000153263.2,
ZDB-TSCRIPT-130528-686,OTTDART00000058720,ENSDART00000152886.2,
ZDB-TSCRIPT-130528-436,OTTDART00000058731,ENSDART00000152925.2,
ZDB-TSCRIPT-130528-691,OTTDART00000058735,ENSDART00000153041.2,
ZDB-TSCRIPT-130528-192,OTTDART00000058760,ENSDART00000153375.2,
ZDB-TSCRIPT-130528-700,OTTDART00000058762,ENSDART00000153433.2,
ZDB-TSCRIPT-130528-193,OTTDART00000058763,ENSDART00000153338.2,
ZDB-TSCRIPT-130528-447,OTTDART00000058764,ENSDART00000153409.2,
ZDB-TSCRIPT-130528-448,OTTDART00000058767,ENSDART00000153183.2,
ZDB-TSCRIPT-130528-196,OTTDART00000058772,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-130528-200,OTTDART00000058784,ENSDART00000153124.2,
ZDB-TSCRIPT-130528-454,OTTDART00000058785,ENSDART00000153196.2,
ZDB-TSCRIPT-130528-708,OTTDART00000058786,ENSDART00000153037.2,
ZDB-TSCRIPT-130528-201,OTTDART00000058787,ENSDART00000153188.2,
ZDB-TSCRIPT-130528-455,OTTDART00000058788,ENSDART00000152838.2,
ZDB-TSCRIPT-130528-709,OTTDART00000058789,ENSDART00000153407.2,
ZDB-TSCRIPT-130528-456,OTTDART00000058791,ENSDART00000153180.2,
ZDB-TSCRIPT-130528-710,OTTDART00000058792,ENSDART00000153076.2,
ZDB-TSCRIPT-130528-203,OTTDART00000058793,ENSDART00000153216.2,
ZDB-TSCRIPT-130528-460,OTTDART00000058804,ENSDART00000153166.2,
ZDB-TSCRIPT-130528-464,OTTDART00000058816,ENSDART00000153156.3,
ZDB-TSCRIPT-130528-718,OTTDART00000058817,ENSDART00000153173.3,
ZDB-TSCRIPT-130528-719,OTTDART00000058820,ENSDART00000153032.2,
ZDB-TSCRIPT-130528-468,OTTDART00000058828,ENSDART00000153160.2,
ZDB-TSCRIPT-130528-723,OTTDART00000058832,ENSDART00000152979.2,
ZDB-TSCRIPT-130528-221,OTTDART00000058850,ENSDART00000153123.2,
ZDB-TSCRIPT-130528-729,OTTDART00000058869,ENSDART00000152960.2,
ZDB-TSCRIPT-131113-1307,OTTDART00000058870,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-131113-4504,OTTDART00000058872,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-131113-1308,OTTDART00000058873,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-131113-2910,OTTDART00000058874,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-131113-4505,OTTDART00000058875,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-131113-1309,OTTDART00000058876,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-130528-222,OTTDART00000058877,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-131113-2913,OTTDART00000058886,ENSDART00000168247.2,
ZDB-TSCRIPT-131113-1313,OTTDART00000058896,ENSDART00000171510.2,
ZDB-TSCRIPT-130528-228,OTTDART00000058908,,
ZDB-TSCRIPT-130528-483,OTTDART00000058912,ENSDART00000152877.2,
ZDB-TSCRIPT-130528-492,OTTDART00000058939,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-130528-239,OTTDART00000058941,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-130528-747,OTTDART00000058943,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-130528-240,OTTDART00000058944,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-130528-243,OTTDART00000058953,ENSDART00000153181.3,
ZDB-TSCRIPT-130528-497,OTTDART00000058954,ENSDART00000153176.3,
ZDB-TSCRIPT-130528-751,OTTDART00000058955,ENSDART00000153157.3,
ZDB-TSCRIPT-130528-244,OTTDART00000058956,ENSDART00000153038.3,
ZDB-TSCRIPT-130528-498,OTTDART00000058957,ENSDART00000153410.3,
ZDB-TSCRIPT-130528-752,OTTDART00000058958,ENSDART00000153362.2,
ZDB-TSCRIPT-130528-245,OTTDART00000058959,ENSDART00000153125.2,
ZDB-TSCRIPT-130528-500,OTTDART00000058963,ENSDART00000152962.2,
ZDB-TSCRIPT-130528-248,OTTDART00000058972,ENSDART00000153162.3,
ZDB-TSCRIPT-130528-757,OTTDART00000058981,ENSDART00000153328.2,
ZDB-TSCRIPT-130528-250,OTTDART00000058984,ENSDART00000153158.2,
ZDB-TSCRIPT-130528-758,OTTDART00000058986,ENSDART00000153241.2,
ZDB-TSCRIPT-131113-1319,OTTDART00000059001,ENSDART00000155782.2,
ZDB-TSCRIPT-131113-2920,OTTDART00000059002,ENSDART00000155541.2,
ZDB-TSCRIPT-131113-4512,OTTDART00000059003,ENSDART00000130022.3,
ZDB-TSCRIPT-131113-2923,OTTDART00000059011,ENSDART00000154521.2,
ZDB-TSCRIPT-131113-1323,OTTDART00000059013,ENSDART00000156245.2,
ZDB-TSCRIPT-131113-2924,OTTDART00000059014,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-131113-4516,OTTDART00000059015,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-131113-1329,OTTDART00000059039,ENSDART00000158676.2,
ZDB-TSCRIPT-131113-4524,OTTDART00000059047,ENSDART00000136660.2,
ZDB-TSCRIPT-131113-4525,OTTDART00000059050,ENSDART00000154280.2,
ZDB-TSCRIPT-131113-4526,OTTDART00000059053,ENSDART00000154321.2,
ZDB-TSCRIPT-131113-2935,OTTDART00000059055,ENSDART00000156573.2,
ZDB-TSCRIPT-131113-4533,OTTDART00000059074,ENSDART00000155813.2,
ZDB-TSCRIPT-131113-1341,OTTDART00000059075,ENSDART00000155205.2,
ZDB-TSCRIPT-131113-2942,OTTDART00000059076,ENSDART00000153738.2,
ZDB-TSCRIPT-131113-4534,OTTDART00000059077,ENSDART00000162816.2,
ZDB-TSCRIPT-131113-2943,OTTDART00000059079,ENSDART00000156622.2,
ZDB-TSCRIPT-131113-1343,OTTDART00000059081,ENSDART00000144731.4,
ZDB-TSCRIPT-131113-2944,OTTDART00000059082,ENSDART00000154808.2,
ZDB-TSCRIPT-131113-4536,OTTDART00000059083,ENSDART00000155014.2,
ZDB-TSCRIPT-131113-2948,OTTDART00000059097,ENSDART00000168363.2,
ZDB-TSCRIPT-131113-2950,OTTDART00000059103,ENSDART00000156172.2,
ZDB-TSCRIPT-131113-1350,OTTDART00000059108,ENSDART00000160388.2,
ZDB-TSCRIPT-131113-2954,OTTDART00000059119,ENSDART00000162512.2,
ZDB-TSCRIPT-131113-1354,OTTDART00000059121,ENSDART00000158271.2,
ZDB-TSCRIPT-131113-4547,OTTDART00000059123,ENSDART00000153556.2,
ZDB-TSCRIPT-131113-4549,OTTDART00000059129,ENSDART00000153602.2,
ZDB-TSCRIPT-131113-2958,OTTDART00000059131,ENSDART00000170152.2,
ZDB-TSCRIPT-131113-1358,OTTDART00000059136,ENSDART00000154533.2,
ZDB-TSCRIPT-131113-2959,OTTDART00000059137,ENSDART00000154886.2,
ZDB-TSCRIPT-131113-1363,OTTDART00000059151,ENSDART00000156631.2,
ZDB-TSCRIPT-131113-2964,OTTDART00000059152,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-131113-4556,OTTDART00000059153,ENSDART00000161899.2,
ZDB-TSCRIPT-131113-1364,OTTDART00000059154,ENSDART00000156759.3,
ZDB-TSCRIPT-141209-2953,OTTDART00000059156,ENSDART00000163316.2,
ZDB-TSCRIPT-131113-2966,OTTDART00000059159,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-131113-2967,OTTDART00000059162,ENSDART00000156741.2,
ZDB-TSCRIPT-131113-4559,OTTDART00000059163,ENSDART00000156349.3,
ZDB-TSCRIPT-131113-1367,OTTDART00000059166,ENSDART00000150459.3,
ZDB-TSCRIPT-131113-1368,OTTDART00000059169,ENSDART00000150459.3,
ZDB-TSCRIPT-131113-2969,OTTDART00000059170,ENSDART00000155568.2,
ZDB-TSCRIPT-131113-4561,OTTDART00000059171,ENSDART00000155565.2,
ZDB-TSCRIPT-131113-1369,OTTDART00000059172,ENSDART00000162959.2,
ZDB-TSCRIPT-131113-2970,OTTDART00000059173,ENSDART00000159014.2,
ZDB-TSCRIPT-131113-4562,OTTDART00000059174,ENSDART00000167925.2,
ZDB-TSCRIPT-131113-1370,OTTDART00000059175,ENSDART00000154001.2,
ZDB-TSCRIPT-131113-2971,OTTDART00000059176,ENSDART00000156938.2,
ZDB-TSCRIPT-131113-2972,OTTDART00000059179,ENSDART00000157318.2,
ZDB-TSCRIPT-141209-504,OTTDART00000059180,ENSDART00000166792.2,
ZDB-TSCRIPT-131113-4564,OTTDART00000059181,ENSDART00000156277.2,
ZDB-TSCRIPT-131113-1372,OTTDART00000059182,ENSDART00000155338.2,
ZDB-TSCRIPT-131113-4565,OTTDART00000059184,ENSDART00000154685.2,
ZDB-TSCRIPT-131113-1373,OTTDART00000059185,ENSDART00000154650.2,
ZDB-TSCRIPT-131113-2974,OTTDART00000059187,ENSDART00000164680.2,
ZDB-TSCRIPT-131113-4566,OTTDART00000059188,ENSDART00000154236.2,
ZDB-TSCRIPT-131113-1374,OTTDART00000059189,ENSDART00000154703.2,
ZDB-TSCRIPT-131113-2975,OTTDART00000059190,ENSDART00000154487.2,
ZDB-TSCRIPT-131113-4567,OTTDART00000059191,ENSDART00000153931.2,
ZDB-TSCRIPT-131113-1375,OTTDART00000059192,ENSDART00000154101.3,
ZDB-TSCRIPT-131113-2976,OTTDART00000059193,ENSDART00000157368.3,
ZDB-TSCRIPT-131113-4568,OTTDART00000059194,ENSDART00000156961.2,
ZDB-TSCRIPT-131113-1376,OTTDART00000059195,ENSDART00000153813.2,
ZDB-TSCRIPT-141209-505,OTTDART00000059196,ENSDART00000171556.2,
ZDB-TSCRIPT-131113-2977,OTTDART00000059197,ENSDART00000155675.2,
ZDB-TSCRIPT-131113-1377,OTTDART00000059199,ENSDART00000153505.2,
ZDB-TSCRIPT-141209-1732,OTTDART00000059200,ENSDART00000162440.2,
ZDB-TSCRIPT-131113-2978,OTTDART00000059201,ENSDART00000156050.2,
ZDB-TSCRIPT-131113-1378,OTTDART00000059203,ENSDART00000153684.2,
ZDB-TSCRIPT-141209-2954,OTTDART00000059204,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-131113-4571,OTTDART00000059207,ENSDART00000158101.2,
ZDB-TSCRIPT-131113-2982,OTTDART00000059219,ENSDART00000153910.2,
ZDB-TSCRIPT-131113-1382,OTTDART00000059221,ENSDART00000156603.2,
ZDB-TSCRIPT-131113-4575,OTTDART00000059223,ENSDART00000153767.2,
ZDB-TSCRIPT-131113-1384,OTTDART00000059227,ENSDART00000154427.2,
ZDB-TSCRIPT-131113-2985,OTTDART00000059228,ENSDART00000155288.2,
ZDB-TSCRIPT-131113-4579,OTTDART00000059235,ENSDART00000156865.2,
ZDB-TSCRIPT-131113-1388,OTTDART00000059239,ENSDART00000155164.2,
ZDB-TSCRIPT-131113-2989,OTTDART00000059240,ENSDART00000154212.2,
ZDB-TSCRIPT-131113-4581,OTTDART00000059241,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-131113-2990,OTTDART00000059243,ENSDART00000166718.2,
ZDB-TSCRIPT-131113-4582,OTTDART00000059244,ENSDART00000155270.2,
ZDB-TSCRIPT-131113-1390,OTTDART00000059245,ENSDART00000136087.3,
ZDB-TSCRIPT-131113-4583,OTTDART00000059249,ENSDART00000154653.2,
ZDB-TSCRIPT-141209-507,OTTDART00000059251,ENSDART00000171998.2,
ZDB-TSCRIPT-141209-1733,OTTDART00000059252,ENSDART00000168183.2,
ZDB-TSCRIPT-131113-2992,OTTDART00000059254,ENSDART00000153966.2,
ZDB-TSCRIPT-141209-508,OTTDART00000059255,ENSDART00000161409.2,
ZDB-TSCRIPT-131113-1393,OTTDART00000059268,ENSDART00000155612.2,
ZDB-TSCRIPT-131113-4586,OTTDART00000059270,ENSDART00000154098.2,
ZDB-TSCRIPT-141209-510,OTTDART00000059272,ENSDART00000160839.2,
ZDB-TSCRIPT-131113-2995,OTTDART00000059276,ENSDART00000154828.2,
ZDB-TSCRIPT-131113-1395,OTTDART00000059278,ENSDART00000157337.2,
ZDB-TSCRIPT-141209-2959,OTTDART00000059280,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-141209-512,OTTDART00000059281,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-141209-1738,OTTDART00000059282,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-131113-2996,OTTDART00000059287,ENSDART00000156763.2,
ZDB-TSCRIPT-141209-1740,OTTDART00000059291,ENSDART00000164146.2,
ZDB-TSCRIPT-141209-2965,OTTDART00000059298,ENSDART00000158728.2,
ZDB-TSCRIPT-141209-520,OTTDART00000059310,ENSDART00000164625.2,
ZDB-TSCRIPT-141209-1746,OTTDART00000059311,ENSDART00000171955.2,
ZDB-TSCRIPT-131113-1396,OTTDART00000059312,ENSDART00000166389.2,
ZDB-TSCRIPT-131113-2999,OTTDART00000059322,ENSDART00000155862.2,
ZDB-TSCRIPT-131113-1399,OTTDART00000059324,ENSDART00000155454.2,
ZDB-TSCRIPT-131113-3000,OTTDART00000059325,ENSDART00000156015.2,
ZDB-TSCRIPT-131113-4592,OTTDART00000059326,ENSDART00000155581.3,
ZDB-TSCRIPT-131113-1400,OTTDART00000059327,ENSDART00000157099.2,
ZDB-TSCRIPT-141209-1747,OTTDART00000059328,ENSDART00000168318.2,
ZDB-TSCRIPT-131113-3001,OTTDART00000059329,ENSDART00000156451.2,
ZDB-TSCRIPT-131113-1401,OTTDART00000059331,ENSDART00000157073.2,
ZDB-TSCRIPT-141209-2970,OTTDART00000059332,ENSDART00000160592.2,
ZDB-TSCRIPT-131113-4594,OTTDART00000059334,ENSDART00000157275.2,
ZDB-TSCRIPT-141209-522,OTTDART00000059336,ENSDART00000167880.2,
ZDB-TSCRIPT-131113-1402,OTTDART00000059344,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-131113-3003,OTTDART00000059346,ENSDART00000167891.2,
ZDB-TSCRIPT-141209-525,OTTDART00000059351,ENSDART00000171690.2,
ZDB-TSCRIPT-141209-1750,OTTDART00000059352,ENSDART00000161949.2,
ZDB-TSCRIPT-141209-528,OTTDART00000059360,ENSDART00000161191.2,
ZDB-TSCRIPT-141209-1753,OTTDART00000059361,ENSDART00000158224.3,
ZDB-TSCRIPT-141209-2977,OTTDART00000059365,ENSDART00000165256.2,
ZDB-TSCRIPT-131113-1403,OTTDART00000059375,ENSDART00000153638.2,
ZDB-TSCRIPT-131113-3004,OTTDART00000059376,ENSDART00000156747.2,
ZDB-TSCRIPT-131113-4596,OTTDART00000059377,ENSDART00000154673.2,
ZDB-TSCRIPT-131113-1404,OTTDART00000059378,ENSDART00000156175.2,
ZDB-TSCRIPT-131113-3005,OTTDART00000059379,ENSDART00000153799.2,
ZDB-TSCRIPT-131113-4597,OTTDART00000059380,ENSDART00000155383.2,
ZDB-TSCRIPT-131113-1405,OTTDART00000059381,ENSDART00000164968.2,
ZDB-TSCRIPT-131113-3006,OTTDART00000059382,ENSDART00000156695.2,
ZDB-TSCRIPT-131113-4598,OTTDART00000059383,ENSDART00000154331.2,
ZDB-TSCRIPT-131113-1406,OTTDART00000059384,ENSDART00000154436.3,
ZDB-TSCRIPT-131113-3007,OTTDART00000059385,ENSDART00000155034.3,
ZDB-TSCRIPT-131113-4599,OTTDART00000059386,ENSDART00000153701.2,
ZDB-TSCRIPT-131113-1407,OTTDART00000059387,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-131113-3013,OTTDART00000059405,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-131113-4605,OTTDART00000059406,ENSDART00000156118.2,
ZDB-TSCRIPT-131113-1413,OTTDART00000059407,ENSDART00000154360.2,
ZDB-TSCRIPT-131113-4610,OTTDART00000059427,ENSDART00000152830.2,
ZDB-TSCRIPT-131113-1418,OTTDART00000059428,ENSDART00000156081.2,
ZDB-TSCRIPT-131113-4611,OTTDART00000059430,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-131113-3020,OTTDART00000059432,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-131113-4612,OTTDART00000059433,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-131113-1420,OTTDART00000059434,ENSDART00000158987.2,
ZDB-TSCRIPT-131113-1421,OTTDART00000059437,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-131113-3022,OTTDART00000059438,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-131113-4614,OTTDART00000059439,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-131113-4615,OTTDART00000059442,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-131113-1423,OTTDART00000059443,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-131113-4616,OTTDART00000059449,ENSDART00000155403.2,
ZDB-TSCRIPT-131113-1424,OTTDART00000059450,ENSDART00000155933.2,
ZDB-TSCRIPT-131113-3025,OTTDART00000059451,ENSDART00000156042.3,
ZDB-TSCRIPT-131113-1425,OTTDART00000059454,ENSDART00000155800.2,
ZDB-TSCRIPT-131113-3026,OTTDART00000059455,ENSDART00000154536.2,
ZDB-TSCRIPT-131113-4618,OTTDART00000059456,ENSDART00000144027.3,
ZDB-TSCRIPT-131113-1426,OTTDART00000059457,ENSDART00000139425.2,
ZDB-TSCRIPT-131113-3027,OTTDART00000059458,ENSDART00000156756.2,
ZDB-TSCRIPT-141209-1760,OTTDART00000059461,ENSDART00000165340.2,
ZDB-TSCRIPT-131113-4619,OTTDART00000059477,ENSDART00000155964.3,
ZDB-TSCRIPT-131113-1427,OTTDART00000059478,ENSDART00000157081.2,
ZDB-TSCRIPT-131113-1429,OTTDART00000059484,ENSDART00000166276.2,
ZDB-TSCRIPT-131113-3030,OTTDART00000059485,ENSDART00000156020.3,
ZDB-TSCRIPT-131113-4622,OTTDART00000059486,ENSDART00000156443.2,
ZDB-TSCRIPT-131113-1430,OTTDART00000059487,ENSDART00000156605.2,
ZDB-TSCRIPT-131113-4623,OTTDART00000059489,ENSDART00000156913.2,
ZDB-TSCRIPT-141209-538,OTTDART00000059493,ENSDART00000163263.2,
ZDB-TSCRIPT-131113-3032,OTTDART00000059494,ENSDART00000153730.2,
ZDB-TSCRIPT-131113-4624,OTTDART00000059495,ENSDART00000157247.2,
ZDB-TSCRIPT-131113-3033,OTTDART00000059497,ENSDART00000153821.2,
ZDB-TSCRIPT-131113-4625,OTTDART00000059498,ENSDART00000153366.3,
ZDB-TSCRIPT-131113-1434,OTTDART00000059502,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-131113-4627,OTTDART00000059504,ENSDART00000156781.2,
ZDB-TSCRIPT-131113-3037,OTTDART00000059509,ENSDART00000153548.2,
ZDB-TSCRIPT-131113-1438,OTTDART00000059514,ENSDART00000153525.2,
ZDB-TSCRIPT-131113-1439,OTTDART00000059517,ENSDART00000154537.2,
ZDB-TSCRIPT-131113-1442,OTTDART00000059526,ENSDART00000163470.2,
ZDB-TSCRIPT-131113-3043,OTTDART00000059527,ENSDART00000169453.2,
ZDB-TSCRIPT-131113-1444,OTTDART00000059532,ENSDART00000165112.2,
ZDB-TSCRIPT-131113-4637,OTTDART00000059534,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-131113-1445,OTTDART00000059535,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-131113-4639,OTTDART00000059540,ENSDART00000169958.2,
ZDB-TSCRIPT-131113-1447,OTTDART00000059541,ENSDART00000139030.3,
ZDB-TSCRIPT-131113-3048,OTTDART00000059542,ENSDART00000171430.2,
ZDB-TSCRIPT-131113-4640,OTTDART00000059543,ENSDART00000156099.2,
ZDB-TSCRIPT-131113-1448,OTTDART00000059544,ENSDART00000156933.2,
ZDB-TSCRIPT-131113-3049,OTTDART00000059546,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-131113-4641,OTTDART00000059547,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-131113-1449,OTTDART00000059548,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-131113-4643,OTTDART00000059553,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-131113-1451,OTTDART00000059554,ENSDART00000155888.2,
ZDB-TSCRIPT-131113-3052,OTTDART00000059555,ENSDART00000155133.2,
ZDB-TSCRIPT-131113-4644,OTTDART00000059556,ENSDART00000155805.2,
ZDB-TSCRIPT-131113-1452,OTTDART00000059557,ENSDART00000156084.2,
ZDB-TSCRIPT-131113-3053,OTTDART00000059558,ENSDART00000155318.2,
ZDB-TSCRIPT-131113-4645,OTTDART00000059559,ENSDART00000155425.2,
ZDB-TSCRIPT-131113-1453,OTTDART00000059560,ENSDART00000155488.2,
ZDB-TSCRIPT-131113-3054,OTTDART00000059561,ENSDART00000154630.2,
ZDB-TSCRIPT-131113-4646,OTTDART00000059562,ENSDART00000155369.2,
ZDB-TSCRIPT-141209-1764,OTTDART00000059563,ENSDART00000165552.2,
ZDB-TSCRIPT-131113-1454,OTTDART00000059564,ENSDART00000156173.2,
ZDB-TSCRIPT-131113-3055,OTTDART00000059565,ENSDART00000155087.2,
ZDB-TSCRIPT-131113-4647,OTTDART00000059566,ENSDART00000154058.2,
ZDB-TSCRIPT-131113-1455,OTTDART00000059567,ENSDART00000153737.3,
ZDB-TSCRIPT-131113-3056,OTTDART00000059568,ENSDART00000157269.2,
ZDB-TSCRIPT-131113-4648,OTTDART00000059569,ENSDART00000155939.2,
ZDB-TSCRIPT-131113-1456,OTTDART00000059570,ENSDART00000156117.2,
ZDB-TSCRIPT-131113-3057,OTTDART00000059571,ENSDART00000156289.3,
ZDB-TSCRIPT-131113-4649,OTTDART00000059572,ENSDART00000154785.2,
ZDB-TSCRIPT-131113-1457,OTTDART00000059573,ENSDART00000154527.2,
ZDB-TSCRIPT-131113-3058,OTTDART00000059574,ENSDART00000155120.3,
ZDB-TSCRIPT-131113-4650,OTTDART00000059575,ENSDART00000157251.2,
ZDB-TSCRIPT-131113-1458,OTTDART00000059576,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-141209-539,OTTDART00000059582,ENSDART00000158631.2,
ZDB-TSCRIPT-141209-1765,OTTDART00000059583,ENSDART00000158631.2,
ZDB-TSCRIPT-141209-2989,OTTDART00000059584,ENSDART00000180346.1,
ZDB-TSCRIPT-141209-540,OTTDART00000059585,ENSDART00000179659.1,
ZDB-TSCRIPT-141209-1766,OTTDART00000059587,ENSDART00000158458.2,
ZDB-TSCRIPT-141209-2990,OTTDART00000059588,ENSDART00000180886.1,
ZDB-TSCRIPT-141209-541,OTTDART00000059589,ENSDART00000157433.2,
ZDB-TSCRIPT-141209-1767,OTTDART00000059590,ENSDART00000181297.1,
ZDB-TSCRIPT-141209-2991,OTTDART00000059591,ENSDART00000171474.2,
ZDB-TSCRIPT-141209-542,OTTDART00000059592,ENSDART00000161347.2,
ZDB-TSCRIPT-141209-1768,OTTDART00000059593,ENSDART00000191623.1,
ZDB-TSCRIPT-141209-2992,OTTDART00000059594,ENSDART00000167545.2,
ZDB-TSCRIPT-131113-3059,OTTDART00000059597,ENSDART00000155453.2,
ZDB-TSCRIPT-131113-4651,OTTDART00000059598,ENSDART00000155058.3,
ZDB-TSCRIPT-131113-1459,OTTDART00000059599,ENSDART00000156004.3,
ZDB-TSCRIPT-131113-3060,OTTDART00000059600,ENSDART00000153356.3,
ZDB-TSCRIPT-131113-1460,OTTDART00000059602,ENSDART00000154335.2,
ZDB-TSCRIPT-131113-3061,OTTDART00000059603,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-131113-4653,OTTDART00000059604,ENSDART00000157311.2,
ZDB-TSCRIPT-131113-1467,OTTDART00000059624,ENSDART00000156542.2,
ZDB-TSCRIPT-131113-3068,OTTDART00000059625,ENSDART00000155789.2,
ZDB-TSCRIPT-131113-4660,OTTDART00000059626,ENSDART00000157245.2,
ZDB-TSCRIPT-131113-1468,OTTDART00000059627,ENSDART00000154468.2,
ZDB-TSCRIPT-131113-3069,OTTDART00000059628,ENSDART00000153692.2,
ZDB-TSCRIPT-131113-4661,OTTDART00000059629,ENSDART00000156410.2,
ZDB-TSCRIPT-131113-3070,OTTDART00000059631,ENSDART00000155903.2,
ZDB-TSCRIPT-131113-4662,OTTDART00000059632,ENSDART00000155694.2,
ZDB-TSCRIPT-131113-1470,OTTDART00000059633,ENSDART00000154612.2,
ZDB-TSCRIPT-131113-4663,OTTDART00000059635,ENSDART00000155031.2,
ZDB-TSCRIPT-131113-3072,OTTDART00000059637,ENSDART00000153992.3,
ZDB-TSCRIPT-131113-4664,OTTDART00000059638,ENSDART00000156867.2,
ZDB-TSCRIPT-131113-1472,OTTDART00000059639,ENSDART00000153803.3,
ZDB-TSCRIPT-131113-3073,OTTDART00000059640,ENSDART00000156837.2,
ZDB-TSCRIPT-131113-4665,OTTDART00000059641,ENSDART00000155618.2,
ZDB-TSCRIPT-131113-1473,OTTDART00000059642,ENSDART00000155119.2,
ZDB-TSCRIPT-131113-3074,OTTDART00000059643,ENSDART00000155316.2,
ZDB-TSCRIPT-131113-4666,OTTDART00000059644,ENSDART00000153870.2,
ZDB-TSCRIPT-131113-3075,OTTDART00000059646,ENSDART00000155570.2,
ZDB-TSCRIPT-131113-4667,OTTDART00000059647,ENSDART00000157150.2,
ZDB-TSCRIPT-131113-1475,OTTDART00000059648,ENSDART00000154731.2,
ZDB-TSCRIPT-131113-3076,OTTDART00000059649,ENSDART00000155415.2,
ZDB-TSCRIPT-131113-4668,OTTDART00000059650,ENSDART00000155171.2,
ZDB-TSCRIPT-131113-1476,OTTDART00000059651,ENSDART00000155086.2,
ZDB-TSCRIPT-131113-3077,OTTDART00000059652,ENSDART00000156550.2,
ZDB-TSCRIPT-131113-4669,OTTDART00000059653,ENSDART00000157014.2,
ZDB-TSCRIPT-141209-2993,OTTDART00000059656,ENSDART00000168397.2,
ZDB-TSCRIPT-131113-4670,OTTDART00000059657,ENSDART00000154154.2,
ZDB-TSCRIPT-131113-1478,OTTDART00000059658,ENSDART00000156980.2,
ZDB-TSCRIPT-131113-3079,OTTDART00000059659,ENSDART00000156086.2,
ZDB-TSCRIPT-131113-4671,OTTDART00000059660,ENSDART00000154141.2,
ZDB-TSCRIPT-131113-1479,OTTDART00000059661,ENSDART00000154301.2,
ZDB-TSCRIPT-131113-3080,OTTDART00000059662,ENSDART00000153600.2,
ZDB-TSCRIPT-131113-4672,OTTDART00000059663,ENSDART00000156001.2,
ZDB-TSCRIPT-131113-1480,OTTDART00000059664,ENSDART00000156021.2,
ZDB-TSCRIPT-131113-3081,OTTDART00000059665,ENSDART00000153532.2,
ZDB-TSCRIPT-131113-4673,OTTDART00000059667,ENSDART00000154682.2,
ZDB-TSCRIPT-131113-1481,OTTDART00000059668,ENSDART00000156531.2,
ZDB-TSCRIPT-131113-3082,OTTDART00000059669,ENSDART00000154959.2,
ZDB-TSCRIPT-131113-4674,OTTDART00000059670,ENSDART00000154368.2,
ZDB-TSCRIPT-131113-3083,OTTDART00000059672,ENSDART00000156040.2,
ZDB-TSCRIPT-131113-4675,OTTDART00000059673,ENSDART00000153744.2,
ZDB-TSCRIPT-131113-1483,OTTDART00000059674,ENSDART00000153957.2,
ZDB-TSCRIPT-131113-4676,OTTDART00000059676,ENSDART00000153554.2,
ZDB-TSCRIPT-131113-1484,OTTDART00000059677,ENSDART00000155830.2,
ZDB-TSCRIPT-131113-3085,OTTDART00000059678,ENSDART00000156680.3,
